time/s	Ewe/V	<I>/mA	
8.047519796702545E+001	1.3536122E+000	3.081364443874352E+002
8.050019796639390E+001	1.3541490E+000	3.113023617553727E+002
8.052519796576235E+001	1.3546140E+000	3.132712483215309E+002
8.055019796513079E+001	1.3550887E+000	3.175055809116368E+002
8.057519796449924E+001	1.3555921E+000	3.212219187927253E+002
8.060019796386769E+001	1.3560978E+000	3.246048082160942E+002
8.062519796323613E+001	1.3566132E+000	3.279247038078302E+002
8.065019796260458E+001	1.3571022E+000	3.312420462322225E+002
8.067519796197303E+001	1.3575863E+000	3.341960368251794E+002
8.070019796134147E+001	1.3581254E+000	3.379187425518039E+002
8.072519796070992E+001	1.3586192E+000	3.411189956855769E+002
8.075019796007837E+001	1.3590964E+000	3.446285282707213E+002
8.077519795944681E+001	1.3595734E+000	3.482385876464840E+002
8.080019795881526E+001	1.3600267E+000	3.517850343322758E+002
8.082519795818371E+001	1.3605896E+000	3.544952989292156E+002
8.085019795755215E+001	1.3610882E+000	3.583102473545077E+002
8.087519795692060E+001	1.3615605E+000	3.625414118862151E+002
8.090019795628905E+001	1.3620853E+000	3.664505918788897E+002
8.092519795565750E+001	1.3626196E+000	3.698544656467443E+002
8.095019795502594E+001	1.3630753E+000	3.733837371921536E+002
8.097519795439439E+001	1.3635763E+000	3.769778742980965E+002
8.100019795376284E+001	1.3641154E+000	3.804791352844222E+002
8.102519795313128E+001	1.3645924E+000	3.846479158020024E+002
8.105019795249973E+001	1.3650911E+000	3.889032655429842E+002
8.107519795186818E+001	1.3655777E+000	3.924452451896641E+002
8.110019795123662E+001	1.3660953E+000	3.949824221897136E+002
8.112519795060507E+001	1.3666488E+000	4.006619334506986E+002
8.115019794997352E+001	1.3670591E+000	4.050591676139829E+002
8.117519794934196E+001	1.3675886E+000	4.090510401725769E+002
8.120019794871041E+001	1.3681492E+000	4.136576729011540E+002
8.122519794807886E+001	1.3686383E+000	4.179613818168637E+002
8.125019794744730E+001	1.3691297E+000	4.222606281661992E+002
8.127519794681575E+001	1.3695806E+000	4.267393427848801E+002
8.130019794618420E+001	1.3701172E+000	4.315559399604812E+002
8.132519794555265E+001	1.3705633E+000	4.357298233032229E+002
8.135019794492109E+001	1.3710405E+000	4.393373397827153E+002
8.137519794428954E+001	1.3715390E+000	4.441507672309890E+002
8.140019794365799E+001	1.3721138E+000	4.487255772781373E+002
8.142519794302643E+001	1.3726076E+000	4.537750712776178E+002
8.145019794239488E+001	1.3730609E+000	4.588767958068847E+002
8.147519794176333E+001	1.3735452E+000	4.635788337707513E+002
8.150019794113177E+001	1.3740796E+000	4.685125128173818E+002
8.152519794050022E+001	1.3745877E+000	4.732286325073255E+002
8.155019793986867E+001	1.3750886E+000	4.786847761917088E+002
8.157519793923711E+001	1.3755538E+000	4.825302918815614E+002
8.160019793860556E+001	1.3761024E+000	4.879285261535637E+002
8.162519793797401E+001	1.3765794E+000	4.928284951972983E+002
8.165019793734245E+001	1.3770423E+000	4.980803689384466E+002
8.167519793671090E+001	1.3775384E+000	5.037096182060227E+002
8.170019793607935E+001	1.3780490E+000	5.091428489685065E+002
8.172519793544780E+001	1.3786048E+000	5.134299702072149E+002
8.175019793481624E+001	1.3790342E+000	5.190884909248380E+002
8.177519793418469E+001	1.3796376E+000	5.254908926010121E+002
8.180019793355314E+001	1.3801076E+000	5.314428005981463E+002
8.182519793292158E+001	1.3806300E+000	5.365515145874008E+002
8.185019793229003E+001	1.3811262E+000	5.428813464355475E+002
8.187519793165848E+001	1.3815819E+000	5.482356674385073E+002
8.190019793102692E+001	1.3820781E+000	5.544879303169237E+002
8.192519793039537E+001	1.3826051E+000	5.599860723876964E+002
8.195019792976382E+001	1.3830966E+000	5.658444311523435E+002
8.197519792913226E+001	1.3835952E+000	5.706317568969753E+002
8.200019792850071E+001	1.3841248E+000	5.788057720756533E+002
8.202519792786916E+001	1.3846425E+000	5.848149567031869E+002
8.205019792723760E+001	1.3850790E+000	5.910849621391272E+002
8.207519792660605E+001	1.3855346E+000	5.976738845634432E+002
8.210019792597450E+001	1.3860904E+000	6.039324508857717E+002
8.212519792534295E+001	1.3865794E+000	6.107440884590151E+002
8.215019792471139E+001	1.3870136E+000	6.173679586410526E+002
8.217519792407984E+001	1.3875742E+000	6.226013668632495E+002
8.220019792344829E+001	1.3880799E+000	6.305151333427407E+002
8.222519792281673E+001	1.3885118E+000	6.370651992797839E+002
8.225019792218518E+001	1.3891008E+000	6.437686291694608E+002
8.227519792155363E+001	1.3895206E+000	6.505751278686516E+002
8.230019792092207E+001	1.3900717E+000	6.574433703804025E+002
8.232519792029052E+001	1.3905704E+000	6.655626607894883E+002
8.235019791965897E+001	1.3911071E+000	6.726485598945637E+002
8.237519791902741E+001	1.3915603E+000	6.788658020400999E+002
8.240019791839586E+001	1.3920922E+000	6.875215322494460E+002
8.242519791776431E+001	1.3926266E+000	6.957369430732751E+002
8.245019791713275E+001	1.3931180E+000	7.036845007133461E+002
8.247519791650120E+001	1.3935689E+000	7.119761941528320E+002
8.250019791586965E+001	1.3940793E+000	7.204964572143585E+002
8.252519791523810E+001	1.3946352E+000	7.286322818374665E+002
8.255019791460654E+001	1.3951288E+000	7.368782931327805E+002
8.257519791397499E+001	1.3955703E+000	7.442454211425774E+002
8.260019791334344E+001	1.3960713E+000	7.524366323471058E+002
8.262519791271188E+001	1.3966104E+000	7.605018945312499E+002
8.265019791208033E+001	1.3970946E+000	7.689132564926140E+002
8.267519791144878E+001	1.3976338E+000	7.773373855400077E+002
8.270019791081722E+001	1.3980656E+000	7.854649820137020E+002
8.272519791018567E+001	1.3986404E+000	7.935169104003915E+002
8.275019790955412E+001	1.3991365E+000	8.005212757110603E+002
8.277519790892256E+001	1.3995970E+000	8.097885723876927E+002
8.280019790829101E+001	1.4000670E+000	8.182267090225196E+002
8.282519790765946E+001	1.4006084E+000	8.271090084838850E+002
8.285019790702790E+001	1.4010259E+000	8.350367696762078E+002
8.287519790639635E+001	1.4015675E+000	8.437892856597900E+002
8.290019790576480E+001	1.4020373E+000	8.523839721679709E+002
8.292519790513325E+001	1.4026194E+000	8.611040292739854E+002
8.295019790450169E+001	1.4030154E+000	8.699761669540403E+002
8.297519790387014E+001	1.4036142E+000	8.779255184555022E+002
8.300029790323606E+001	1.4041090E+000	8.872011019416332E+002
8.302529790260451E+001	1.4046036E+000	8.961830320986328E+002
8.305039790197043E+001	1.4050359E+000	9.040078340207583E+002
8.307539790133887E+001	1.4055631E+000	9.129954088973991E+002
8.310039790070732E+001	1.4060593E+000	9.229543811798103E+002
8.312539790007577E+001	1.4066031E+000	9.328046091079632E+002
8.315039789944422E+001	1.4070898E+000	9.419980698013296E+002
8.317539789881266E+001	1.4075884E+000	9.510757770156852E+002
8.320039789818111E+001	1.4081203E+000	9.584524306869498E+002
8.322539789754956E+001	1.4086046E+000	9.688728498077398E+002
8.325039789691800E+001	1.4090291E+000	9.788089813613915E+002
8.327539789628645E+001	1.4095492E+000	9.885287237930279E+002
8.330039789565490E+001	1.4101099E+000	9.974168450546222E+002
8.332539789502334E+001	1.4105821E+000	1.003273219642640E+003
8.335039789439179E+001	1.4110283E+000	1.013860956726076E+003
8.337539789376024E+001	1.4116031E+000	1.025886223144530E+003
8.340039789312868E+001	1.4121183E+000	1.035549908370967E+003
8.342539789249713E+001	1.4125692E+000	1.045568151283260E+003
8.345039789186558E+001	1.4131132E+000	1.056255871620179E+003
8.347539789123402E+001	1.4136236E+000	1.065120283241275E+003
8.350039789060247E+001	1.4141054E+000	1.075176745605467E+003
8.352539788997092E+001	1.4145539E+000	1.085697099533078E+003
8.355039788933937E+001	1.4150287E+000	1.095722883338927E+003
8.357539788870781E+001	1.4155725E+000	1.105883029708861E+003
8.360039788807626E+001	1.4160305E+000	1.115365466880794E+003
8.362539788744471E+001	1.4165602E+000	1.126761998329159E+003
8.365039788681315E+001	1.4170611E+000	1.137062700729373E+003
8.367539788618160E+001	1.4175979E+000	1.147870759315487E+003
8.370039788555005E+001	1.4181298E+000	1.158503579750057E+003
8.372539788491849E+001	1.4185926E+000	1.169426727828977E+003
8.375039788428694E+001	1.4191555E+000	1.179890486984250E+003
8.377539788365539E+001	1.4195969E+000	1.191957662391662E+003
8.380039788302383E+001	1.4201287E+000	1.202411234092713E+003
8.382539788239228E+001	1.4205344E+000	1.213529623985291E+003
8.385039788176073E+001	1.4211187E+000	1.223783294601439E+003
8.387539788112917E+001	1.4215410E+000	1.231286055374148E+003
8.390039788049762E+001	1.4220372E+000	1.245706538085940E+003
8.392539787986607E+001	1.4226121E+000	1.257167498779294E+003
8.395039787923452E+001	1.4230868E+000	1.268692590904237E+003
8.397539787860296E+001	1.4235926E+000	1.279636702308660E+003
8.400039787797141E+001	1.4240267E+000	1.291602263793950E+003
8.402539787733986E+001	1.4245514E+000	1.301972264976499E+003
8.405039787670830E+001	1.4250238E+000	1.313532373695371E+003
8.407539787607675E+001	1.4255892E+000	1.325173381423949E+003
8.410039787544520E+001	1.4261211E+000	1.337154691772457E+003
8.412539787481364E+001	1.4265839E+000	1.348169477653504E+003
8.415039787418209E+001	1.4270778E+000	1.360579081382752E+003
8.417539787355054E+001	1.4275835E+000	1.372052041664119E+003
8.420039787291898E+001	1.4280629E+000	1.383155272216796E+003
8.422539787228743E+001	1.4286091E+000	1.395578902664180E+003
8.425039787165588E+001	1.4290886E+000	1.407574977455140E+003
8.427539787102432E+001	1.4296231E+000	1.418652082519533E+003
8.430039787039277E+001	1.4300929E+000	1.431212567253115E+003
8.432539786976122E+001	1.4305987E+000	1.443551002120967E+003
8.435039786912967E+001	1.4310519E+000	1.456381855545043E+003
8.437539786849811E+001	1.4316292E+000	1.468251920776369E+003
8.440039786786656E+001	1.4321158E+000	1.482220698242187E+003
8.442539786723501E+001	1.4325500E+000	1.493716451492313E+003
8.445039786660345E+001	1.4330939E+000	1.506327188148494E+003
8.447539786597190E+001	1.4336210E+000	1.519067719650266E+003
8.450039786534035E+001	1.4340957E+000	1.532661115112300E+003
8.452539786470879E+001	1.4346039E+000	1.545117835197452E+003
8.455039786407724E+001	1.4351193E+000	1.557093500976565E+003
8.457539786344569E+001	1.4355938E+000	1.570850961914062E+003
8.460039786281413E+001	1.4361044E+000	1.583817425041201E+003
8.462539786218258E+001	1.4366196E+000	1.596197175292964E+003
8.465039786155103E+001	1.4370705E+000	1.609537824707033E+003
8.467539786091947E+001	1.4375452E+000	1.622070950164787E+003
8.470039786028792E+001	1.4381320E+000	1.636004085159308E+003
8.472539785965637E+001	1.4386402E+000	1.649486628341678E+003
8.475039785902482E+001	1.4391100E+000	1.661204521560667E+003
8.477539785839326E+001	1.4395777E+000	1.675614204025267E+003
8.480039785776171E+001	1.4401168E+000	1.689073887405397E+003
8.482539785713016E+001	1.4406296E+000	1.703145103073119E+003
8.485039785649860E+001	1.4410877E+000	1.717496276321410E+003
8.487539785586705E+001	1.4415600E+000	1.731305357742309E+003
8.490039785523550E+001	1.4420419E+000	1.744839469528193E+003
8.492539785460394E+001	1.4425379E+000	1.761690787963866E+003
8.495039785397239E+001	1.4431009E+000	1.775847376632686E+003
8.497539785334084E+001	1.4435710E+000	1.790665079956052E+003
8.500039785270928E+001	1.4440813E+000	1.805069608001708E+003
8.502539785207773E+001	1.4446278E+000	1.819000806350705E+003
8.505039785144618E+001	1.4451096E+000	1.835798808593750E+003
8.507539785081462E+001	1.4455986E+000	1.850891968994139E+003
8.510039785018307E+001	1.4460900E+000	1.864663533477782E+003
8.512539784955152E+001	1.4465791E+000	1.878921056594845E+003
8.515039784891997E+001	1.4471109E+000	1.893612093353266E+003
8.517539784828841E+001	1.4475476E+000	1.908153012161249E+003
8.520039784765686E+001	1.4480938E+000	1.921662811813349E+003
8.522539784702531E+001	1.4486042E+000	1.936766893768312E+003
8.525039784639375E+001	1.4491123E+000	1.952045838088983E+003
8.527539784576220E+001	1.4495943E+000	1.966021733398441E+003
8.530039784513065E+001	1.4501047E+000	1.980272222290036E+003
8.532539784449909E+001	1.4505867E+000	1.991742673950193E+003
8.535039784386754E+001	1.4511234E+000	2.005867913208008E+003
8.537539784323599E+001	1.4515647E+000	2.021645211715702E+003
8.540039784260443E+001	1.4520918E+000	2.036003368377678E+003
8.542539784197288E+001	1.4526048E+000	2.051004168090814E+003
8.545039784134133E+001	1.4531033E+000	2.063874525146481E+003
8.547539784070977E+001	1.4535542E+000	2.079395178222665E+003
8.550039784007822E+001	1.4540479E+000	2.094635102691653E+003
8.552539783944667E+001	1.4545728E+000	2.109821605377198E+003
8.555039783881512E+001	1.4551239E+000	2.122162663650510E+003
8.557539783818356E+001	1.4556128E+000	2.137946236419666E+003
8.560039783755201E+001	1.4560231E+000	2.154179891357428E+003
8.562539783692046E+001	1.4566052E+000	2.168972562026967E+003
8.565039783628890E+001	1.4571037E+000	2.183777664871210E+003
8.567539783565735E+001	1.4575880E+000	2.199505677490226E+003
8.570039783502580E+001	1.4580818E+000	2.215059040527343E+003
8.572539783439424E+001	1.4586257E+000	2.230005805664063E+003
8.575039783376269E+001	1.4590980E+000	2.244656757736193E+003
8.577539783313114E+001	1.4596061E+000	2.260036900863659E+003
8.580039783249958E+001	1.4600880E+000	2.274916220703126E+003
8.582539783186803E+001	1.4605985E+000	2.289728851394641E+003
8.585039783123648E+001	1.4610779E+000	2.305450359878530E+003
8.587539783060492E+001	1.4616051E+000	2.319920893478389E+003
8.590039782997337E+001	1.4621156E+000	2.333857205810540E+003
8.592539782934182E+001	1.4626499E+000	2.350722634201047E+003
8.595039782871027E+001	1.4630865E+000	2.366025965805056E+003
8.597539782807871E+001	1.4635707E+000	2.382249249267574E+003
8.600039782744716E+001	1.4640789E+000	2.397072726974480E+003
8.602539782681561E+001	1.4645965E+000	2.412383514251698E+003
8.605039782618405E+001	1.4651356E+000	2.427599412918091E+003
8.607539782555250E+001	1.4656413E+000	2.443820838699343E+003
8.610039782492095E+001	1.4661113E+000	2.459595137863165E+003
8.612539782428939E+001	1.4666027E+000	2.474758803710934E+003
8.615039782365784E+001	1.4670988E+000	2.490827474517828E+003
8.617539782302629E+001	1.4676285E+000	2.504702883300783E+003
8.620039782239473E+001	1.4680507E+000	2.519122263107300E+003
8.622539782176318E+001	1.4685230E+000	2.536688896408079E+003
8.625039782113163E+001	1.4690980E+000	2.553295206451421E+003
8.627539782050007E+001	1.4695630E+000	2.568268781814582E+003
8.630039781986852E+001	1.4701570E+000	2.583004350585943E+003
8.632539781923697E+001	1.4705746E+000	2.599413658599849E+003
8.635039781860542E+001	1.4711280E+000	2.614881064453126E+003
8.637539781797386E+001	1.4716337E+000	2.631299616851815E+003
8.640039781734231E+001	1.4720606E+000	2.646227989425657E+003
8.642539781671076E+001	1.4725783E+000	2.660366036529536E+003
8.645039781607920E+001	1.4730674E+000	2.678935745773309E+003
8.647539781544765E+001	1.4735802E+000	2.695337805099494E+003
8.650039781481610E+001	1.4741145E+000	2.712015614013668E+003
8.652539781418454E+001	1.4745750E+000	2.727461269607542E+003
8.655039781355299E+001	1.4751213E+000	2.741948555984491E+003
8.657539781292144E+001	1.4755498E+000	2.759201427366284E+003
8.660039781228988E+001	1.4760754E+000	2.775451118087767E+003
8.662549781165581E+001	1.4766469E+000	2.791987472610293E+003
8.665049781102425E+001	1.4771994E+000	2.806925959726228E+003
8.667559781039017E+001	1.4775497E+000	2.824776047210689E+003
8.670059780975862E+001	1.4780411E+000	2.840072204513555E+003
8.672559780912707E+001	1.4786041E+000	2.856336222076421E+003
8.675059780849551E+001	1.4790978E+000	2.872370128173823E+003
8.677559780786396E+001	1.4795249E+000	2.888172893142695E+003
8.680059780723241E+001	1.4800855E+000	2.904938465652474E+003
8.682559780660085E+001	1.4806125E+000	2.921099838790883E+003
8.685059780596930E+001	1.4810492E+000	2.937430240631104E+003
8.687559780533775E+001	1.4815978E+000	2.955215242767328E+003
8.690059780470619E+001	1.4820940E+000	2.972386008224483E+003
8.692559780407464E+001	1.4825735E+000	2.986860112304685E+003
8.695059780344309E+001	1.4831032E+000	3.005113493652341E+003
8.697559780281154E+001	1.4835634E+000	3.022458245849620E+003
8.700059780217998E+001	1.4840573E+000	3.038629195709233E+003
8.702559780154843E+001	1.4846251E+000	3.055811576004031E+003
8.705059780091688E+001	1.4850855E+000	3.069859202957152E+003
8.707559780028532E+001	1.4855793E+000	3.087539211273193E+003
8.710059779965377E+001	1.4860802E+000	3.106005871505738E+003
8.712559779902222E+001	1.4866432E+000	3.123448432540892E+003
8.715059779839066E+001	1.4870582E+000	3.140927486495968E+003
8.717559779775911E+001	1.4875592E+000	3.157953274917592E+003
8.720059779712756E+001	1.4880029E+000	3.175523023757931E+003
8.722559779649600E+001	1.4885706E+000	3.192134505538937E+003
8.725059779586445E+001	1.4890929E+000	3.209957593688974E+003
8.727559779523290E+001	1.4895535E+000	3.227569703674322E+003
8.730059779460134E+001	1.4900758E+000	3.246681246032691E+003
8.732559779396979E+001	1.4905456E+000	3.263079275970449E+003
8.735059779333824E+001	1.4910778E+000	3.280522445068364E+003
8.737559779270669E+001	1.4916168E+000	3.296619316253658E+003
8.740059779207513E+001	1.4920750E+000	3.313968908691415E+003
8.742559779144358E+001	1.4925758E+000	3.330745831298836E+003
8.745059779081203E+001	1.4930648E+000	3.348445499572757E+003
8.747559779018047E+001	1.4935752E+000	3.364721176757815E+003
8.750059778954892E+001	1.4940165E+000	3.382623937835684E+003
8.752559778891737E+001	1.4945843E+000	3.401343031005853E+003
8.755059778828581E+001	1.4951330E+000	3.418680800628659E+003
8.757559778765426E+001	1.4955434E+000	3.435586084289549E+003
8.760059778702271E+001	1.4960753E+000	3.452393224792460E+003
8.762559778639115E+001	1.4966073E+000	3.469257375640875E+003
8.765059778575960E+001	1.4971107E+000	3.483269170074447E+003
8.767559778512805E+001	1.4976450E+000	3.498923219146716E+003
8.770059778449649E+001	1.4980959E+000	3.515868053131097E+003
8.772559778386494E+001	1.4985609E+000	3.532338470153802E+003
8.775059778323339E+001	1.4990596E+000	3.548297164459233E+003
8.777559778260184E+001	1.4995724E+000	3.564912948913552E+003
8.780059778197028E+001	1.5000900E+000	3.579330247802740E+003
8.782559778133873E+001	1.5006340E+000	3.598173074798577E+003
8.785059778070718E+001	1.5010943E+000	3.612512219238283E+003
8.787559778007562E+001	1.5015762E+000	3.629317607421885E+003
8.790059777944407E+001	1.5021200E+000	3.645261091461165E+003
8.792559777881252E+001	1.5025923E+000	3.661701373138418E+003
8.795059777818096E+001	1.5030862E+000	3.674580157165517E+003
8.797559777754941E+001	1.5036039E+000	3.694457518310546E+003
8.800059777691786E+001	1.5040834E+000	3.711426576843267E+003
8.802559777628630E+001	1.5046366E+000	3.728376043395983E+003
8.805059777565475E+001	1.5050828E+000	3.745308894042955E+003
8.807559777502320E+001	1.5056028E+000	3.760782652893045E+003
8.810059777439164E+001	1.5060848E+000	3.777650572357175E+003
8.812559777376009E+001	1.5065784E+000	3.794582354888909E+003
8.815059777312854E+001	1.5070938E+000	3.810906103668218E+003
8.817559777249699E+001	1.5075685E+000	3.826122094726554E+003
8.820059777186543E+001	1.5080911E+000	3.843409022369371E+003
8.822559777123388E+001	1.5085777E+000	3.858923425140398E+003
8.825059777060233E+001	1.5091048E+000	3.874911967468244E+003
8.827559776997077E+001	1.5095843E+000	3.890100677337643E+003
8.830059776933922E+001	1.5101258E+000	3.907855135345446E+003
8.832559776870767E+001	1.5105170E+000	3.925643716888422E+003
8.835059776807611E+001	1.5110586E+000	3.941561831207255E+003
8.837559776744456E+001	1.5116072E+000	3.958139548187246E+003
8.840059776681301E+001	1.5120890E+000	3.974857908935543E+003
8.842559776618145E+001	1.5126210E+000	3.991488643951408E+003
8.845059776554990E+001	1.5130551E+000	4.007654624938965E+003
8.847559776491835E+001	1.5135894E+000	4.023793835296630E+003
8.850059776428679E+001	1.5141095E+000	4.038150464019782E+003
8.852559776365524E+001	1.5145293E+000	4.051755150146480E+003
8.855059776302369E+001	1.5150566E+000	4.069615778808587E+003
8.857559776239214E+001	1.5156578E+000	4.087699387054432E+003
8.860059776176058E+001	1.5161420E+000	4.102817692565906E+003
8.862559776112903E+001	1.5165690E+000	4.117704702606243E+003
8.865059776049748E+001	1.5171106E+000	4.131295952148437E+003
8.867559775986592E+001	1.5176018E+000	4.148537517089841E+003
8.870059775923437E+001	1.5180694E+000	4.165265761871313E+003
8.872559775860282E+001	1.5185800E+000	4.181384719085683E+003
8.875059775797126E+001	1.5190737E+000	4.197931542510945E+003
8.877559775733971E+001	1.5196153E+000	4.214327207183840E+003
8.880059775670816E+001	1.5201161E+000	4.230137812957786E+003
8.882559775607660E+001	1.5206528E+000	4.246431616210944E+003
8.885059775544505E+001	1.5211632E+000	4.261207143859880E+003
8.887559775481350E+001	1.5216715E+000	4.277223137207033E+003
8.890059775418194E+001	1.5220889E+000	4.294058713531485E+003
8.892559775355039E+001	1.5225303E+000	4.309648435058598E+003
8.895059775291884E+001	1.5231457E+000	4.324012678222662E+003
8.897559775228729E+001	1.5235823E+000	4.339484048156737E+003
8.900059775165573E+001	1.5241214E+000	4.355509682464603E+003
8.902559775102418E+001	1.5245723E+000	4.370698612976070E+003
8.905059775039263E+001	1.5251423E+000	4.386744790039025E+003
8.907559774976107E+001	1.5255741E+000	4.401883156433090E+003
8.910059774912952E+001	1.5261061E+000	4.417138510589575E+003
8.912559774849797E+001	1.5265809E+000	4.430419980773939E+003
8.915059774786641E+001	1.5270627E+000	4.448242829895011E+003
8.917559774723486E+001	1.5275254E+000	4.463495647125244E+003
8.920059774660331E+001	1.5280908E+000	4.480555632629425E+003
8.922559774597175E+001	1.5285918E+000	4.496775778808602E+003
8.925059774534020E+001	1.5290833E+000	4.512882002258295E+003
8.927559774470865E+001	1.5295866E+000	4.528517675781237E+003
8.930059774407709E+001	1.5300231E+000	4.546064584960914E+003
8.932559774344554E+001	1.5305526E+000	4.559371577148446E+003
8.935059774281399E+001	1.5310775E+000	4.574748349304195E+003
8.937559774218244E+001	1.5315355E+000	4.593526188812277E+003
8.940059774155088E+001	1.5320914E+000	4.610653185729971E+003
8.942559774091933E+001	1.5325780E+000	4.625633865203876E+003
8.945059774028778E+001	1.5330980E+000	4.643759296722410E+003
8.947559773965622E+001	1.5335631E+000	4.659918810729971E+003
8.950059773902467E+001	1.5341213E+000	4.675222992858864E+003
8.952559773839312E+001	1.5345292E+000	4.692210092773428E+003
8.955059773776156E+001	1.5350946E+000	4.708492368316642E+003
8.957559773713001E+001	1.5356553E+000	4.724092893066401E+003
8.960059773649846E+001	1.5360844E+000	4.739871467132565E+003
8.962559773586690E+001	1.5365902E+000	4.755849001312250E+003
8.965059773523535E+001	1.5370888E+000	4.772251936035156E+003
8.967559773460380E+001	1.5375634E+000	4.787313979492208E+003
8.970059773397224E+001	1.5380573E+000	4.803040388183625E+003
8.972559773334069E+001	1.5385725E+000	4.818411040039064E+003
8.975059773270914E+001	1.5391451E+000	4.831941008605958E+003
8.977559773207759E+001	1.5396127E+000	4.846117346496583E+003
8.980059773144603E+001	1.5401018E+000	4.860331940765376E+003
8.982559773081448E+001	1.5405979E+000	4.873231943359358E+003
8.985059773018293E+001	1.5410702E+000	4.888422417144775E+003
8.987559772955137E+001	1.5415878E+000	4.901742180328374E+003
8.990059772891982E+001	1.5420506E+000	4.912335986480710E+003
8.992559772828827E+001	1.5425707E+000	4.926362876281739E+003
8.995059772765671E+001	1.5430787E+000	4.941728361663816E+003
8.997559772702516E+001	1.5435320E+000	4.955905464172349E+003
9.000059772639361E+001	1.5440164E+000	4.969526909332300E+003
9.002559772576205E+001	1.5445411E+000	4.981323686370833E+003
9.005059772513050E+001	1.5450993E+000	4.992562956542963E+003
9.007559772449895E+001	1.5455645E+000	5.006130366058338E+003
9.010059772386740E+001	1.5460845E+000	5.019181296691895E+003
9.012559772323584E+001	1.5466331E+000	5.031153708343496E+003
9.015059772260429E+001	1.5470579E+000	5.043955407409667E+003
9.017559772197274E+001	1.5475634E+000	5.057721215820304E+003
9.020059772134118E+001	1.5481373E+000	5.071222706037777E+003
9.022569772070710E+001	1.5485969E+000	5.084634217486975E+003
9.025069772007555E+001	1.5491289E+000	5.095872971625009E+003
9.027579771944147E+001	1.5495769E+000	5.109424204195471E+003
9.030079771880992E+001	1.5500993E+000	5.121857844390885E+003
9.032579771817836E+001	1.5505979E+000	5.133808152008081E+003
9.035079771754681E+001	1.5510654E+000	5.146299233093254E+003
9.037579771691526E+001	1.5515591E+000	5.158583542785665E+003
9.040079771628371E+001	1.5521173E+000	5.170710759124762E+003
9.042579771565215E+001	1.5526016E+000	5.181954577789318E+003
9.045079771502060E+001	1.5531169E+000	5.194084823913567E+003
9.047579771438905E+001	1.5536035E+000	5.207587770843500E+003
9.050079771375749E+001	1.5540854E+000	5.219984514465337E+003
9.052579771312594E+001	1.5545624E+000	5.230766780090329E+003
9.055079771249439E+001	1.5550514E+000	5.243321252441423E+003
9.057579771186283E+001	1.5555811E+000	5.255663672027578E+003
9.060079771123128E+001	1.5560606E+000	5.268254968414309E+003
9.062579771059973E+001	1.5566093E+000	5.280309492034903E+003
9.065079770996817E+001	1.5570935E+000	5.288306770324707E+003
9.067579770933662E+001	1.5576136E+000	5.302312399749761E+003
9.070079770870507E+001	1.5580977E+000	5.315498901367195E+003
9.072579770807351E+001	1.5586035E+000	5.326431716308587E+003
9.075079770744196E+001	1.5591259E+000	5.339144214172353E+003
9.077579770681041E+001	1.5596459E+000	5.349698156585699E+003
9.080079770617886E+001	1.5601016E+000	5.358342624359138E+003
9.082579770554730E+001	1.5606216E+000	5.370236972808838E+003
9.085079770491575E+001	1.5611440E+000	5.383111933898930E+003
9.087579770428420E+001	1.5616187E+000	5.395946596527123E+003
9.090079770365264E+001	1.5621101E+000	5.407358462066630E+003
9.092579770302109E+001	1.5626277E+000	5.418533730773943E+003
9.095079770238954E+001	1.5630763E+000	5.429385688323982E+003
9.097579770175798E+001	1.5635985E+000	5.441036264953611E+003
9.100079770112643E+001	1.5640709E+000	5.452753364257813E+003
9.102579770049488E+001	1.5645598E+000	5.461985209808350E+003
9.105079769986332E+001	1.5650059E+000	5.473605451507554E+003
9.107579769923177E+001	1.5655905E+000	5.484759689788807E+003
9.110079769860022E+001	1.5660747E+000	5.495197343749984E+003
9.112579769796866E+001	1.5666114E+000	5.505841874999984E+003
9.115079769733711E+001	1.5670648E+000	5.518903264007567E+003
9.117579769670556E+001	1.5675943E+000	5.530093566436743E+003
9.120079769607401E+001	1.5680450E+000	5.541196411285389E+003
9.122579769544245E+001	1.5685818E+000	5.552247941741945E+003
9.125079769481090E+001	1.5691139E+000	5.562690753936738E+003
9.127579769417935E+001	1.5695480E+000	5.574351172027593E+003
9.130079769354779E+001	1.5700537E+000	5.587728915863045E+003
9.132579769291624E+001	1.5705786E+000	5.597889589996372E+003
9.135079769228469E+001	1.5710748E+000	5.609276016082775E+003
9.137579769165313E+001	1.5716020E+000	5.621654633636470E+003
9.140079769102158E+001	1.5720719E+000	5.632312968597407E+003
9.142579769039003E+001	1.5725346E+000	5.644040871276855E+003
9.145079768975847E+001	1.5730855E+000	5.655564475250254E+003
9.147579768912692E+001	1.5735365E+000	5.667801127777100E+003
9.150079768849537E+001	1.5740684E+000	5.678756166839608E+003
9.152579768786381E+001	1.5746197E+000	5.689394184722885E+003
9.155079768723226E+001	1.5751419E+000	5.699253366699224E+003
9.157579768660071E+001	1.5756072E+000	5.708185358581526E+003
9.160079768596916E+001	1.5760317E+000	5.718348777008025E+003
9.162579768533760E+001	1.5765970E+000	5.728214982910140E+003
9.165079768470605E+001	1.5771029E+000	5.736150266113298E+003
9.167579768407450E+001	1.5775967E+000	5.746452622070337E+003
9.170079768344294E+001	1.5781214E+000	5.755698686523436E+003
9.172579768281139E+001	1.5786103E+000	5.762969054717993E+003
