time/s,<Ewe>/V,I/mA
1798.303155,2.024489403,3997.722168
1798.403155,2.02451992,3998.262939
1798.503155,2.024556398,3997.881104
1798.603155,2.024497747,3998.135742
1798.703155,2.024652004,3998.231201
1798.803155,2.024810553,3998.231201
1798.903155,2.02495718,3998.040527
1799.003155,2.025042295,3998.040527
1799.103155,2.025048494,3997.976563
1799.203155,2.025117636,3997.913086
1799.303155,2.025034666,3998.231201
1799.403155,2.024983883,3997.722168
1799.503155,2.02495718,3998.104248
1799.603155,2.025136232,3997.976563
1799.703155,2.025176048,3998.326904
1799.803155,2.025308847,3998.072021
1799.903155,2.025268316,3997.849365
1800.003155,2.025314808,3997.976563
1800.103155,2.025375605,3997.722168
1800.203155,2.025419235,3997.881104
1800.303155,2.025604486,3997.817627
1800.403155,2.025642157,3998.294922
1800.503155,2.025575638,3998.262939
1800.603155,2.025606155,3997.849365
1800.703155,2.025766611,3997.976563
1800.803155,2.025838375,3997.913086
1800.903155,2.025986195,3997.753662
1801.003155,2.026161909,3998.16748
1801.103155,2.026222706,3997.531006
1801.203154,2.026415825,3998.104248
1801.303154,2.026486158,3997.976563
1801.403154,2.026574373,3998.072021
1801.503154,2.02680397,3997.753662
1801.603154,2.027007103,3998.231201
1801.703154,2.027235746,3998.262939
1801.803154,2.027404785,3997.817627
1801.903154,2.027704716,3997.689941
1802.003154,2.028082371,3997.881104
1802.103154,2.028488874,3998.199463
1802.203154,2.028808355,3997.849365
1802.303154,2.029080868,3997.594482
1802.403154,2.02940011,3997.753662
1802.503154,2.029718876,3997.881104
1802.603154,2.030010939,3998.358398
1802.703154,2.030072927,3998.294922
1802.803154,2.03023982,3997.817627
1802.903154,2.030524492,3997.976563
1803.003154,2.03075552,3998.16748
1803.103154,2.031017542,3997.626709
1803.203154,2.031253576,3997.817627
1803.303154,2.03135252,3997.944824
1803.403154,2.03153348,3997.976563
1803.503154,2.031656027,3998.16748
1803.603154,2.031830549,3998.135742
1803.703154,2.032055616,3998.262939
1803.803154,2.032260656,3997.944824
1803.903154,2.032334805,3997.785645
1804.003154,2.032504797,3998.326904
1804.103154,2.032967329,3998.454102
1804.203154,2.03324008,3998.104248
1804.303154,2.03327775,3997.976563
1804.403154,2.033379316,3998.008545
1804.503154,2.033501148,3997.785645
1804.603154,2.033759832,3997.785645
1804.703154,2.03387475,3998.040527
1804.803154,2.0339849,3997.849365
1804.903154,2.034163475,3997.944824
1805.003154,2.034322739,3997.722168
1805.103154,2.034442186,3997.881104
1805.203154,2.034490347,3997.913086
1805.303154,2.034682512,3998.072021
1805.403154,2.034861803,3997.976563
1805.503154,2.034956932,3997.944824
1805.603154,2.034877777,3998.262939
1805.703154,2.034999132,3997.944824
1805.803154,2.035163641,3998.104248
1805.903154,2.035340548,3998.326904
1806.003154,2.035597563,3997.626709
1806.103154,2.035686731,3998.135742
1806.203154,2.035631657,3998.199463
1806.303154,2.035742044,3998.072021
1806.403154,2.035869598,3997.913086
1806.503154,2.036033869,3998.040527
1806.603154,2.036181927,3997.849365
1806.703154,2.036296844,3997.913086
1806.803154,2.036536932,3998.072021
1806.903154,2.036719084,3997.944824
1807.003154,2.037007093,3998.16748
1807.103154,2.036921263,3998.422119
1807.203154,2.036880732,3997.562988
1807.303154,2.036986351,3998.104248
1807.403154,2.037309647,3998.040527
1807.503154,2.037479639,3998.454102
1807.603154,2.037575245,3998.358398
1807.703154,2.0376966,3998.104248
1807.803154,2.037830353,3998.135742
1807.903154,2.037937641,3997.976563
1808.003154,2.038081646,3997.817627
1808.103154,2.038126707,3997.626709
1808.203154,2.038326263,3997.944824
1808.303154,2.038361073,3997.562988
1808.403154,2.03854084,3997.849365
1808.503154,2.03877306,3998.16748
1808.603154,2.038984776,3997.976563
1808.703154,2.03907752,3998.008545
1808.803154,2.039355516,3997.913086
1808.903154,2.039532185,3997.689941
1809.003154,2.039771795,3997.722168
1809.103154,2.039688826,3998.040527
1809.203154,2.039792299,3997.658447
1809.303154,2.040044069,3998.231201
1809.403154,2.040346384,3998.390625
1809.503154,2.040511131,3997.817627
1809.603154,2.040694952,3997.944824
1809.703154,2.040969372,3997.817627
1809.803154,2.041164875,3997.976563
1809.903154,2.041250944,3998.390625
1810.003154,2.041618347,3998.262939
1810.103154,2.041827202,3997.785645
1810.203154,2.042153835,3998.104248
1810.303154,2.04228735,3997.976563
1810.403154,2.042479038,3997.785645
1810.503154,2.042542696,3998.072021
1810.603154,2.042575359,3998.422119
1810.703154,2.042698622,3997.913086
1810.803154,2.042871237,3998.008545
1810.903154,2.043150902,3997.944824
1811.003154,2.043275833,3997.689941
1811.103154,2.043428659,3997.976563
1811.203154,2.043669462,3997.308105
1811.303154,2.043866873,3998.040527
1811.403154,2.043919802,3997.626709
1811.503154,2.043753147,3998.326904
1811.603154,2.043816805,3998.072021
1811.703154,2.043995619,3998.16748
1811.803154,2.044167519,3997.913086
1811.903154,2.044434309,3997.785645
1812.003154,2.044453144,3998.104248
1812.103154,2.04454565,3997.913086
1812.203154,2.044713974,3997.976563
1812.303154,2.044983625,3997.913086
1812.403154,2.045145512,3997.594482
1812.503154,2.045416832,3997.913086
1812.603154,2.045553923,3998.104248
1812.703154,2.045844555,3997.913086
1812.803154,2.046107054,3997.944824
1812.903154,2.04634428,3998.422119
1813.003154,2.046497583,3997.785645
1813.103154,2.046388865,3997.689941
1813.203154,2.046546698,3998.135742
1813.303154,2.046820164,3997.913086
1813.403154,2.04714942,3998.358398
1813.503154,2.047337294,3997.849365
1813.603154,2.047456741,3998.486084
1813.703154,2.047627449,3998.072021
1813.803154,2.047887802,3997.881104
1813.903154,2.048095465,3997.753662
1814.003154,2.048324347,3998.358398
1814.103154,2.048615694,3997.913086
1814.203154,2.048922062,3997.753662
1814.303154,2.0490098,3997.849365
1814.403154,2.049099684,3998.16748
1814.503154,2.049266815,3998.072021
1814.603154,2.049411058,3997.913086
1814.703154,2.049496889,3998.294922
1814.803154,2.049696684,3998.072021
1814.903154,2.049748659,3997.722168
1815.003154,2.049949646,3997.785645
1815.103154,2.050359488,3998.199463
1815.203154,2.050461292,3998.199463
1815.303154,2.050713539,3997.976563
1815.403154,2.050782204,3997.976563
1815.503154,2.050964117,3998.16748
1815.603154,2.051358461,3998.072021
1815.703154,2.051794767,3997.689941
1815.803154,2.051938534,3998.231201
1815.903154,2.051999569,3997.849365
1816.003154,2.052065134,3997.976563
1816.103154,2.052289963,3997.976563
1816.203154,2.052574873,3998.008545
1816.303154,2.052690029,3998.16748
1816.403154,2.052921772,3997.976563
1816.503154,2.05303812,3997.913086
1816.603154,2.053195953,3997.944824
1816.703154,2.053473234,3998.072021
1816.803154,2.053618431,3997.944824
1816.903154,2.053707361,3997.817627
1817.003154,2.053848028,3997.658447
1817.103154,2.053760767,3998.262939
1817.203154,2.053721666,3997.785645
1817.303154,2.053869247,3998.072021
1817.403154,2.054059029,3998.104248
1817.503154,2.054237843,3997.817627
1817.603154,2.054449558,3998.008545
1817.703154,2.054551601,3997.913086
1817.803154,2.054685593,3998.008545
1817.903154,2.054819345,3997.785645
1818.003154,2.054957151,3998.040527
1818.103154,2.055019855,3998.104248
1818.203154,2.055006504,3998.358398
1818.303154,2.05482626,3998.135742
1818.403154,2.054883242,3997.944824
1818.503154,2.054976225,3997.976563
1818.603154,2.055097342,3998.008545
1818.703154,2.055244207,3998.104248
1818.803154,2.055291414,3997.849365
1818.903154,2.055383682,3998.454102
1819.003154,2.055556774,3998.16748
1819.103154,2.055712223,3998.072021
1819.203154,2.055738449,3997.913086
1819.303154,2.055885553,3998.072021
1819.403154,2.056002378,3997.785645
1819.503154,2.056182384,3998.262939
1819.603154,2.056269169,3997.913086
1819.703154,2.056327105,3997.849365
1819.803154,2.056298018,3998.135742
1819.903154,2.056373358,3998.199463
1820.003154,2.056462049,3997.849365
1820.103154,2.056528807,3998.104248
1820.203154,2.056504488,3998.16748
1820.303154,2.056554317,3997.913086
1820.403154,2.0566082,3997.817627
1820.503154,2.05659318,3997.594482
1820.603154,2.056801796,3997.881104
1820.703154,2.056996346,3998.231201
1820.803154,2.057343006,3998.072021
1820.903154,2.057414532,3997.881104
1821.003154,2.057317495,3997.976563
1821.103154,2.057397842,3998.454102
1821.203154,2.057474375,3997.881104
1821.303154,2.057524443,3998.294922
1821.403154,2.057518244,3997.881104
1821.503154,2.05770421,3998.199463
1821.603154,2.057869911,3998.199463
1821.703154,2.057820797,3997.785645
1821.803154,2.057835579,3997.722168
1821.903154,2.05789876,3997.817627
1822.003154,2.057972193,3998.135742
1822.103154,2.057888031,3998.294922
1822.203154,2.057917833,3998.040527
1822.303154,2.058087111,3997.944824
1822.403154,2.058173656,3998.135742
1822.503154,2.058325768,3998.390625
1822.603154,2.058545828,3998.040527
1822.703154,2.058678389,3998.008545
1822.803154,2.058580637,3997.849365
1822.903154,2.058512688,3997.817627
1823.003154,2.058623552,3998.262939
1823.103154,2.058864355,3998.104248
1823.203154,2.058963299,3997.785645
1823.303154,2.059009314,3997.944824
1823.403154,2.05911231,3997.785645
1823.503154,2.059396744,3997.976563
1823.603154,2.059614897,3998.294922
1823.703154,2.0595994,3998.517822
1823.803154,2.059556484,3998.135742
1823.903154,2.059620142,3997.658447
1824.003154,2.059872389,3997.913086
1824.103154,2.059847593,3997.658447
1824.203154,2.059587002,3997.913086
1824.303154,2.059461117,3998.199463
1824.403154,2.059609652,3998.008545
1824.503154,2.059788227,3998.199463
1824.603154,2.060035229,3998.008545
1824.703154,2.060060978,3998.199463
1824.803154,2.060322285,3997.594482
1824.903154,2.060260057,3997.944824
1825.003154,2.06013155,3997.689941
1825.103154,2.060206652,3997.849365
1825.203154,2.060391903,3998.008545
1825.303154,2.060523272,3998.517822
1825.403154,2.060616732,3997.785645
1825.503154,2.0606215,3997.913086
1825.603154,2.060744762,3998.294922
1825.703154,2.060967922,3998.454102
1825.803154,2.061171055,3997.531006
1825.903154,2.061257601,3998.008545
1826.003154,2.061249733,3997.785645
1826.103154,2.061224461,3997.944824
1826.203154,2.061241388,3998.262939
1826.303154,2.061364889,3997.817627
1826.403154,2.061454773,3997.944824
1826.503154,2.061405182,3998.262939
1826.603154,2.061372757,3997.881104
1826.703154,2.061442852,3997.944824
1826.803154,2.061675549,3998.486084
1826.903154,2.061739683,3998.231201
1827.003154,2.06158185,3998.16748
1827.103154,2.06162858,3998.008545
1827.203154,2.061864376,3998.040527
1827.303154,2.062031746,3997.849365
1827.403154,2.062285185,3997.913086
1827.503154,2.06214118,3998.008545
1827.603154,2.062179804,3998.008545
1827.703154,2.062257528,3998.135742
1827.803154,2.06236434,3998.294922
1827.903154,2.062557459,3997.785645
1828.003154,2.062793016,3998.040527
1828.103154,2.062814474,3998.199463
1828.203154,2.062779903,3998.040527
1828.303154,2.062641859,3997.976563
1828.403154,2.062592268,3997.881104
1828.503154,2.062749147,3998.040527
1828.603154,2.062903643,3997.849365
1828.703154,2.062945843,3997.849365
1828.803154,2.063082933,3997.753662
1828.903154,2.063060522,3997.785645
1829.003154,2.063153505,3997.944824
1829.103154,2.063205242,3997.658447
1829.203154,2.063386202,3998.040527
1829.303154,2.063459396,3997.467285
1829.403154,2.063436985,3998.072021
1829.503154,2.063439846,3997.689941
1829.603154,2.063348055,3997.976563
1829.703154,2.063399315,3998.008545
1829.803154,2.063556194,3998.008545
1829.903154,2.063660622,3998.135742
1830.003154,2.063817263,3998.199463
1830.103154,2.06392622,3997.817627
1830.203154,2.064105749,3997.944824
1830.303154,2.064176083,3997.658447
1830.403154,2.064225435,3997.785645
1830.503154,2.064198494,3998.008545
1830.603154,2.06423974,3998.072021
1830.703154,2.064445257,3997.785645
1830.803154,2.064455986,3997.785645
1830.903154,2.064489126,3997.881104
1831.003154,2.064588308,3998.072021
1831.103154,2.064679861,3998.008545
1831.203154,2.064891815,3997.722168
1831.303154,2.064990044,3998.231201
1831.403154,2.065060854,3998.199463
1831.503154,2.06520772,3997.753662
1831.603154,2.065278053,3998.040527
1831.703154,2.065248728,3998.104248
1831.803154,2.065265179,3998.072021
1831.903154,2.065494061,3997.944824
1832.003154,2.065705061,3997.849365
1832.103154,2.066031456,3997.944824
1832.203154,2.065904379,3997.913086
1832.303154,2.065965652,3997.976563
1832.403154,2.066133738,3998.294922
1832.503154,2.066323757,3998.135742
1832.603154,2.06649828,3998.072021
1832.703154,2.066485405,3997.626709
1832.803154,2.066540241,3997.626709
1832.903154,2.066828966,3998.231201
1833.003154,2.066984415,3998.135742
1833.103154,2.067183018,3998.16748
1833.203154,2.06717205,3998.072021
1833.303154,2.067369699,3997.753662
1833.403154,2.067493677,3998.231201
1833.503154,2.067544222,3998.135742
1833.603154,2.067724705,3998.008545
1833.703154,2.067880869,3997.976563
1833.803154,2.067868948,3997.944824
1833.903154,2.067988634,3997.913086
1834.003154,2.068329096,3998.135742
1834.103154,2.068531036,3998.008545
1834.203154,2.068673134,3998.294922
1834.303154,2.068666458,3997.626709
1834.403154,2.068811178,3998.581543
1834.503154,2.068930626,3998.008545
1834.603154,2.069077253,3998.677002
1834.703154,2.068809986,3998.326904
1834.803154,2.068392277,3998.16748
1834.903154,2.06800127,3998.199463
1835.003154,2.067908764,3997.881104
1835.103154,2.067837715,3998.104248
1835.203154,2.067900658,3998.008545
1835.303154,2.067890167,3998.008545
1835.403154,2.067894936,3998.16748
1835.503154,2.067952394,3998.294922
1835.603154,2.067909002,3998.358398
1835.703154,2.068030596,3997.817627
1835.803154,2.068120003,3998.199463
1835.903154,2.068057299,3998.040527
1836.003154,2.068104267,3998.104248
1836.103154,2.068032503,3998.135742
1836.203154,2.068114281,3998.262939
1836.303154,2.068160295,3998.104248
1836.403154,2.068287134,3998.040527
1836.503154,2.068348646,3997.881104
1836.603154,2.068291426,3998.326904
1836.703154,2.068293333,3998.231201
1836.803154,2.068353415,3998.262939
1836.903154,2.06833744,3997.722168
1837.003154,2.068448544,3998.390625
1837.103154,2.068364382,3998.16748
1837.203154,2.068348169,3998.040527
1837.303154,2.068464518,3997.881104
1837.403154,2.068552017,3997.689941
1837.503154,2.06861186,3998.040527
1837.603154,2.068639755,3998.040527
1837.703154,2.068641424,3998.008545
1837.803154,2.068514347,3998.008545
1837.903154,2.068418026,3998.040527
1838.003154,2.068558455,3998.390625
1838.103154,2.068613052,3997.976563
1838.203154,2.068681002,3997.976563
1838.303154,2.068753481,3998.486084
1838.403154,2.068604231,3997.976563
1838.503154,2.068509102,3997.913086
1838.603154,2.068545341,3997.881104
1838.703154,2.068514109,3998.104248
1838.803154,2.068381786,3998.422119
1838.903154,2.068381548,3997.976563
1839.003154,2.068363905,3997.785645
1839.103154,2.068258047,3997.785645
1839.203154,2.06820941,3998.008545
1839.303154,2.068117142,3997.913086
1839.403154,2.068207979,3998.104248
1839.503154,2.068288326,3997.881104
1839.603154,2.068354368,3998.262939
1839.703154,2.068540335,3998.135742
1839.803154,2.068604469,3997.881104
1839.903154,2.068619967,3997.976563
1840.003154,2.068416595,3998.104248
1840.103154,2.068316936,3998.135742
1840.203154,2.06825614,3997.976563
1840.305354,1.416636229,3068.921387
1840.405354,1.932296872,3398.085449
1840.505354,1.945171833,3398.116943
1840.605354,1.947172761,3398.308105
1840.705353,1.947688818,3398.276367
1840.805353,1.947646618,3397.830566
1840.905353,1.947342634,3398.021729
1841.005353,1.946846724,3397.894287
1841.105353,1.946345329,3398.180664
1841.205353,1.945756316,3398.180664
1841.305353,1.945201516,3398.626221
1841.405353,1.944553614,3398.530762
1841.505353,1.944004059,3398.40332
1841.605353,1.943485975,3398.308105
1841.705353,1.943086147,3397.957764
1841.805353,1.942628741,3398.244141
1841.905353,1.942180395,3397.862305
1842.005353,1.941850901,3398.308105
1842.105353,1.941529036,3398.021729
1842.205353,1.941040516,3398.467285
1842.305353,1.940511465,3397.989746
1842.405353,1.940045834,3398.435303
1842.505353,1.93964994,3398.244141
1842.605353,1.939312458,3398.40332
1842.705353,1.938987732,3397.766846
1842.805353,1.93868506,3398.148926
1842.905353,1.938404322,3398.594482
1843.005353,1.938123941,3398.180664
1843.105353,1.937786937,3397.799072
1843.205353,1.93749094,3398.276367
1843.305353,1.937149167,3398.212646
1843.405353,1.936864495,3397.957764
1843.505353,1.936578155,3398.053223
1843.605353,1.936229348,3398.40332
1843.705353,1.935921669,3398.467285
1843.805353,1.93560493,3397.830566
1843.905353,1.935315371,3398.085449
1844.005353,1.935139298,3397.926025
1844.105353,1.934966087,3398.085449
1844.205353,1.934623003,3397.830566
1844.305353,1.934283733,3398.244141
1844.405353,1.933920026,3398.212646
1844.505353,1.933693528,3398.148926
1844.605353,1.93356514,3398.276367
1844.705353,1.933426976,3397.575684
1844.805353,1.933208585,3398.053223
1844.905353,1.933062077,3398.530762
1845.005353,1.932805538,3398.244141
1845.105353,1.93256402,3398.180664
1845.205353,1.932385683,3398.148926
1845.305353,1.932232141,3397.703369
1845.405353,1.932061791,3397.60791
1845.505353,1.931815028,3397.926025
1845.605353,1.931614161,3398.308105
1845.705353,1.931488991,3398.530762
1845.805353,1.931357265,3398.116943
1845.905353,1.931234002,3398.276367
1846.005353,1.931039572,3398.148926
1846.105353,1.930878758,3398.116943
1846.205353,1.930647492,3398.40332
1846.305353,1.928967357,3398.212646
1846.405353,1.923444033,3398.499023
1846.505353,1.918062806,3397.735352
1846.605353,1.913873911,3398.308105
1846.705353,1.910688639,3398.212646
1846.805353,1.908122063,3398.276367
1846.905353,1.905991077,3398.085449
1847.005353,1.904209137,3398.40332
1847.105353,1.902697325,3397.735352
1847.205353,1.901410222,3397.830566
1847.305353,1.900267243,3398.371826
1847.405353,1.899288297,3398.467285
1847.505353,1.898408651,3398.212646
1847.605353,1.897581935,3398.467285
1847.705353,1.896797419,3398.085449
1847.805353,1.896041155,3398.085449
1847.905353,1.89541018,3398.116943
1848.005353,1.894833207,3397.830566
1848.105353,1.894304037,3398.148926
1848.205353,1.893779516,3398.053223
1848.305353,1.89336586,3398.40332
1848.405353,1.89305222,3398.148926
1848.505353,1.892684579,3398.021729
1848.605353,1.892353654,3398.435303
1848.705353,1.892051458,3398.116943
1848.805353,1.891823769,3398.658203
1848.905353,1.891576648,3398.116943
1849.005353,1.891295791,3398.276367
1849.105353,1.891095161,3398.371826
1849.205353,1.890899897,3398.276367
1849.305353,1.890639067,3397.957764
1849.405353,1.890422463,3398.276367
1849.505353,1.890307069,3398.690186
1849.605353,1.890084267,3398.435303
1849.705353,1.889818072,3398.467285
1849.805353,1.889544725,3398.148926
1849.905353,1.889342546,3397.894287
1850.005353,1.88920939,3398.308105
1850.105353,1.889118671,3398.3396
1850.205353,1.888985753,3398.308105
1850.305353,1.888847828,3398.244141
1850.405353,1.888748646,3397.894287
1850.505353,1.888683081,3398.148926
1850.605353,1.888565183,3398.435303
1850.705353,1.888352394,3398.085449
1850.805353,1.888206124,3398.276367
1850.905353,1.888046503,3398.053223
1851.005353,1.887922883,3397.926025
1851.105353,1.887769938,3398.053223
1851.205353,1.887628436,3398.212646
1851.305353,1.887447476,3398.180664
1851.405353,1.887280345,3397.957764
1851.505353,1.88715589,3398.40332
1851.605353,1.887076974,3398.499023
1851.705353,1.886970758,3397.735352
1851.805353,1.886910677,3398.148926
1851.905353,1.886799335,3398.085449
1852.005353,1.886676908,3397.830566
1852.105353,1.886551499,3397.894287
1852.205353,1.886409521,3398.085449
1852.305353,1.886310458,3397.735352
1852.405353,1.886210203,3398.116943
1852.505353,1.886065245,3397.989746
1852.605353,1.885965228,3398.244141
1852.705353,1.885841131,3398.435303
1852.805353,1.885656595,3397.989746
1852.905353,1.885548592,3398.40332
1853.005353,1.8854177,3397.957764
1853.105353,1.885317206,3398.180664
1853.205353,1.885199666,3398.148926
1853.305353,1.885091305,3398.3396
1853.405353,1.885007381,3398.276367
1853.505353,1.884932876,3398.053223
1853.605353,1.884922981,3398.116943
1853.705353,1.884728909,3397.766846
1853.805353,1.884561658,3398.562744
1853.905353,1.884424925,3398.244141
1854.005353,1.884295702,3398.053223
1854.105353,1.884177446,3397.894287
1854.205353,1.88405931,3398.499023
1854.305353,1.883978963,3398.371826
1854.405353,1.883959532,3397.989746
1854.505353,1.883908033,3397.926025
1854.605353,1.883788228,3397.989746
1854.705353,1.883714914,3398.3396
1854.805353,1.883722067,3397.894287
1854.905353,1.883707047,3398.562744
1855.005353,1.883672476,3398.180664
1855.105353,1.883578777,3397.989746
1855.205353,1.883512139,3397.989746
1855.305353,1.883439779,3398.085449
1855.405353,1.883385301,3398.085449
1855.505353,1.883279204,3397.989746
1855.605353,1.883254528,3398.053223
1855.705353,1.883147478,3397.894287
1855.805353,1.883031964,3397.989746
1855.905353,1.88300252,3397.926025
1856.005353,1.882931232,3397.989746
1856.105353,1.88286531,3398.148926
1856.205353,1.882771015,3397.989746
1856.305353,1.882700443,3397.862305
1856.405353,1.88260293,3398.053223
1856.505353,1.882526159,3398.148926
1856.605353,1.882496834,3397.989746
1856.705353,1.882508755,3398.276367
1856.805353,1.882468462,3398.244141
1856.905353,1.882417679,3397.989746
1857.005353,1.882372141,3398.626221
1857.105353,1.882279396,3398.276367
1857.205353,1.882205129,3398.053223
1857.305353,1.882167697,3398.116943
1857.405353,1.882123828,3398.40332
1857.505353,1.882097602,3397.862305
1857.605353,1.882018805,3398.308105
1857.705353,1.881998181,3397.957764
1857.805353,1.881940126,3398.530762
1857.905353,1.881894112,3398.085449
1858.005353,1.88179028,3398.371826
1858.105353,1.881660819,3397.862305
1858.205353,1.881631136,3397.957764
1858.305353,1.881619811,3398.467285
1858.405353,1.881535888,3397.799072
1858.505353,1.881502867,3398.180664
1858.605353,1.881464839,3398.371826
1858.705353,1.881431222,3397.862305
1858.805353,1.881412268,3398.021729
1858.905353,1.881360054,3398.40332
1859.005353,1.88134706,3398.053223
1859.105353,1.88126719,3398.308105
1859.205353,1.881199002,3397.926025
1859.305353,1.881118417,3398.3396
1859.405353,1.881043196,3398.021729
1859.505353,1.880922437,3398.308105
1859.605353,1.880892754,3398.085449
1859.705353,1.88088882,3397.830566
1859.805353,1.880813956,3398.435303
1859.905353,1.880748272,3398.3396
1860.005353,1.880724549,3398.3396
1860.105353,1.88076365,3398.180664
1860.205353,1.880733252,3398.244141
1860.305353,1.88063097,3398.276367
1860.405353,1.880576253,3397.957764
1860.505353,1.880595684,3397.926025
1860.605353,1.88056922,3397.926025
1860.705353,1.880545616,3397.44873
1860.805353,1.880547404,3397.639648
1860.905353,1.880539775,3398.116943
1861.005353,1.880470991,3398.3396
1861.105353,1.880450606,3397.60791
1861.205353,1.880424023,3398.085449
1861.305353,1.880376577,3397.894287
1861.405353,1.880264163,3398.021729
1861.505353,1.880192995,3398.053223
1861.605353,1.880184531,3397.989746
1861.705353,1.880142808,3398.594482
1861.805353,1.88018322,3397.894287
1861.905353,1.880221844,3397.926025
1862.005353,1.880246282,3397.894287
1862.105353,1.880176544,3398.148926
1862.205353,1.880075574,3398.371826
1862.305353,1.880089283,3397.989746
1862.405353,1.880125523,3398.085449
1862.505353,1.880104065,3398.148926
1862.605353,1.880063772,3398.180664
1862.705353,1.880001903,3398.276367
1862.805353,1.880000472,3398.212646
1862.905353,1.879994273,3398.053223
1863.005353,1.879996896,3397.862305
1863.105353,1.880010128,3398.180664
1863.205353,1.880017877,3398.021729
1863.305353,1.880038142,3398.244141
1863.405353,1.879960656,3398.148926
1863.505353,1.879941702,3397.830566
1863.605353,1.87996161,3398.180664
1863.705353,1.879972935,3398.116943
1863.805353,1.879931569,3397.926025
1863.905353,1.879938006,3397.830566
1864.005353,1.879935145,3398.244141
1864.105353,1.879887819,3397.60791
1864.205353,1.87987268,3398.053223
1864.305353,1.8797822,3397.926025
1864.405353,1.879751325,3398.467285
1864.505353,1.879735112,3398.085449
1864.605353,1.879683137,3397.894287
1864.705353,1.879696846,3398.435303
1864.805353,1.879734755,3398.435303
1864.905353,1.879780531,3398.626221
1865.005353,1.879705429,3397.894287
1865.105353,1.879707336,3398.021729
1865.205353,1.879661083,3398.276367
1865.305353,1.879661679,3398.085449
1865.405353,1.87964952,3398.053223
1865.505353,1.879600644,3398.148926
1865.605353,1.879576564,3398.435303
1865.705353,1.879629731,3397.766846
1865.805353,1.879616618,3398.148926
1865.905353,1.879658937,3398.021729
1866.005353,1.879727721,3398.116943
1866.105353,1.879713774,3397.957764
1866.205353,1.879701376,3398.308105
1866.305353,1.879626155,3398.499023
1866.405353,1.879641533,3397.799072
1866.505353,1.879665136,3398.053223
1866.605353,1.879716396,3397.926025
1866.705353,1.879717708,3397.926025
1866.805353,1.879689336,3398.148926
1866.905353,1.879662037,3398.244141
1867.005353,1.879662037,3398.562744
1867.105353,1.879691958,3398.308105
1867.205353,1.879725218,3397.735352
1867.305353,1.879732847,3398.276367
1867.405353,1.879782081,3398.244141
1867.505353,1.879701138,3398.435303
1867.605353,1.879718661,3397.894287
1867.705353,1.879655838,3398.116943
1867.805353,1.87963903,3397.989746
1867.905353,1.879661441,3398.212646
1868.005353,1.8796736,3397.766846
1868.105353,1.879658937,3398.021729
1868.205353,1.879697204,3398.276367
1868.305353,1.879724026,3398.3396
1868.405353,1.879758716,3398.116943
1868.505353,1.879661083,3398.053223
1868.605353,1.879575014,3398.116943
1868.705353,1.879535317,3398.180664
1868.805353,1.879604459,3398.180664
1868.905353,1.879618406,3398.116943
1869.005353,1.879598618,3398.085449
1869.105353,1.879594803,3397.894287
1869.205353,1.879567146,3397.926025
1869.305353,1.879540563,3397.862305
1869.405353,1.879570127,3398.116943
1869.505353,1.87960887,3398.053223
1869.605353,1.879611731,3398.021729
1869.705353,1.87959981,3398.244141
1869.805353,1.879638553,3398.053223
1869.905353,1.8796767,3398.180664
1870.005353,1.879669547,3398.244141
1870.105353,1.879587054,3398.116943
1870.205353,1.879550457,3397.957764
1870.305353,1.879549623,3397.703369
1870.405353,1.879546404,3397.766846
1870.505353,1.879524231,3398.021729
1870.605353,1.879521132,3398.085449
1870.705353,1.87960422,3397.735352
1870.805353,1.879685998,3397.989746
1870.905353,1.879606128,3397.894287
1871.005353,1.879512548,3398.053223
1871.105353,1.879498839,3398.021729
1871.205353,1.87950182,3398.053223
1871.305353,1.879492998,3397.799072
1871.405353,1.879489779,3398.116943
1871.505353,1.879482508,3398.148926
1871.605353,1.87948966,3397.957764
1871.705353,1.879514337,3397.735352
1871.805353,1.879591107,3397.766846
1871.905353,1.879556179,3397.989746
1872.005353,1.879469991,3398.3396
1872.105353,1.879465818,3398.180664
1872.205353,1.8795439,3397.894287
1872.305353,1.879599214,3398.021729
1872.405353,1.879624128,3397.989746
1872.505353,1.879606485,3398.308105
1872.605353,1.879630446,3398.212646
1872.705353,1.879678726,3398.180664
1872.805353,1.879729152,3398.212646
1872.905353,1.879737139,3398.276367
1873.005353,1.879714966,3397.862305
1873.105353,1.879750967,3397.766846
1873.205353,1.879712701,3398.021729
1873.305353,1.879678249,3398.308105
1873.405353,1.87959373,3397.989746
1873.505353,1.879606128,3398.276367
1873.605353,1.879637003,3398.40332
1873.705353,1.87966013,3398.116943
1873.805353,1.87972033,3397.766846
1873.905353,1.879731178,3398.180664
1874.005353,1.879731178,3398.467285
1874.105353,1.879715681,3398.244141
1874.205353,1.879746318,3398.116943
1874.305353,1.879748464,3398.116943
1874.405353,1.879714489,3398.3396
1874.505353,1.879648805,3398.148926
1874.605353,1.87956512,3398.3396
1874.705353,1.879653335,3398.435303
1874.805353,1.879729509,3398.40332
1874.905353,1.879720092,3398.116943
1875.005353,1.879689217,3398.212646
1875.105353,1.879713297,3397.926025
1875.205353,1.879733324,3398.116943
1875.305353,1.879719257,3397.926025
1875.405353,1.879661679,3398.308105
1875.505353,1.879669905,3398.116943
1875.605353,1.879614472,3398.116943
1875.705353,1.879567742,3397.957764
1875.805353,1.879579306,3397.926025
