time/s	Ewe/V	I/mA	
9.606015757331625E+002	1.4490125E+000	1.9951127E+003
9.607015757306363E+002	1.4488981E+000	1.9957490E+003
9.608015757281100E+002	1.4489934E+000	1.9952400E+003
9.609015757255838E+002	1.4492416E+000	1.9949852E+003
9.610015757230576E+002	1.4493942E+000	1.9960037E+003
9.611015757205314E+002	1.4492989E+000	1.9942218E+003
9.612015757180052E+002	1.4494324E+000	1.9946035E+003
9.613015757154790E+002	1.4495088E+000	1.9948582E+003
9.614015757129528E+002	1.4495851E+000	1.9948582E+003
9.615015757104266E+002	1.4496806E+000	1.9938398E+003
9.616015757079003E+002	1.4496996E+000	1.9948582E+003
9.617015757053741E+002	1.4499477E+000	1.9951127E+003
9.618015757028479E+002	1.4499668E+000	1.9953672E+003
9.619015757003217E+002	1.4501576E+000	1.9954945E+003
9.620015756977955E+002	1.4501767E+000	1.9928218E+003
9.621015756952693E+002	1.4500812E+000	1.9951127E+003
9.622015756927431E+002	1.4503293E+000	1.9944764E+003
9.623015756902169E+002	1.4504057E+000	1.9944764E+003
9.624015756876906E+002	1.4505011E+000	1.9952400E+003
9.625015756851644E+002	1.4505775E+000	1.9948582E+003
9.626015756826382E+002	1.4504057E+000	1.9952400E+003
9.627015756801120E+002	1.4506156E+000	1.9948582E+003
9.628015756775858E+002	1.4509019E+000	1.9947307E+003
9.629015756750596E+002	1.4507492E+000	1.9940945E+003
9.630015756725334E+002	1.4507874E+000	1.9944764E+003
9.631015756700072E+002	1.4510736E+000	1.9947307E+003
9.632015756674809E+002	1.4511309E+000	1.9956218E+003
9.633015756649547E+002	1.4513980E+000	1.9944764E+003
9.634015756624285E+002	1.4513980E+000	1.9947307E+003
9.635015756599023E+002	1.4516079E+000	1.9940945E+003
9.636015756573761E+002	1.4516461E+000	1.9946035E+003
9.637015756548499E+002	1.4516270E+000	1.9947307E+003
9.638015756523237E+002	1.4518179E+000	1.9946035E+003
9.639015756497975E+002	1.4520087E+000	1.9965127E+003
9.640015756472712E+002	1.4519706E+000	1.9953672E+003
9.641015756447450E+002	1.4519897E+000	1.9951127E+003
9.642015756422188E+002	1.4520659E+000	1.9939673E+003
9.643015756396926E+002	1.4521233E+000	1.9938398E+003
9.644015756371664E+002	1.4521805E+000	1.9944764E+003
9.645015756346402E+002	1.4521614E+000	1.9952400E+003
9.646015756321140E+002	1.4523523E+000	1.9948582E+003
9.647015756295878E+002	1.4522949E+000	1.9946035E+003
9.648015756270615E+002	1.4524858E+000	1.9962582E+003
9.649015756245353E+002	1.4523714E+000	1.9946035E+003
9.650015756220091E+002	1.4525049E+000	1.9954945E+003
9.651015756194829E+002	1.4526957E+000	1.9949852E+003
9.652015756169567E+002	1.4527339E+000	1.9957490E+003
9.653015756144305E+002	1.4529057E+000	1.9944764E+003
9.654015756119043E+002	1.4530393E+000	1.9939673E+003
9.655015756093781E+002	1.4530393E+000	1.9930763E+003
9.656015756068518E+002	1.4532874E+000	1.9960037E+003
9.657015756043256E+002	1.4533637E+000	1.9952400E+003
9.658015756017994E+002	1.4534782E+000	1.9956218E+003
9.659015755992732E+002	1.4534401E+000	1.9939673E+003
9.660015755967470E+002	1.4534782E+000	1.9957490E+003
9.661015755942208E+002	1.4535164E+000	1.9957490E+003
9.662015755916946E+002	1.4535927E+000	1.9951127E+003
9.663015755891684E+002	1.4535736E+000	1.9966399E+003
9.664015755866421E+002	1.4537454E+000	1.9953672E+003
9.665015755841159E+002	1.4539553E+000	1.9946035E+003
9.666015755815897E+002	1.4539553E+000	1.9953672E+003
9.667015755790635E+002	1.4542034E+000	1.9952400E+003
9.668015755765373E+002	1.4542034E+000	1.9944764E+003
9.669015755740111E+002	1.4542034E+000	1.9942218E+003
9.670015755714849E+002	1.4543370E+000	1.9961307E+003
9.671015755689587E+002	1.4544133E+000	1.9942218E+003
9.672015755664324E+002	1.4544896E+000	1.9946035E+003
9.673015755639062E+002	1.4545279E+000	1.9953672E+003
9.674015755613800E+002	1.4545087E+000	1.9938398E+003
9.675015755588538E+002	1.4545279E+000	1.9942218E+003
9.676015755563276E+002	1.4546041E+000	1.9942218E+003
9.677015755538014E+002	1.4546804E+000	1.9947307E+003
9.678015755512752E+002	1.4550431E+000	1.9943490E+003
9.679015755487490E+002	1.4549859E+000	1.9956218E+003
9.680015755462227E+002	1.4551003E+000	1.9940945E+003
9.681015755436965E+002	1.4550431E+000	1.9946035E+003
9.682015755411703E+002	1.4552149E+000	1.9940945E+003
9.683015755386441E+002	1.4553102E+000	1.9944764E+003
9.684015755361179E+002	1.4553484E+000	1.9949852E+003
9.685015755335917E+002	1.4553674E+000	1.9948582E+003
9.686015755310655E+002	1.4553674E+000	1.9928218E+003
9.687015755285393E+002	1.4554248E+000	1.9952400E+003
9.688015755260130E+002	1.4555392E+000	1.9953672E+003
9.689015755234868E+002	1.4555964E+000	1.9954945E+003
9.690015755209606E+002	1.4556919E+000	1.9946035E+003
9.691015755184344E+002	1.4555964E+000	1.9938398E+003
9.692015755159082E+002	1.4557682E+000	1.9963854E+003
9.693015755133820E+002	1.4559209E+000	1.9953672E+003
9.694015755108558E+002	1.4557682E+000	1.9957490E+003
9.695015755083296E+002	1.4558254E+000	1.9953672E+003
9.696015755058033E+002	1.4558064E+000	1.9952400E+003
9.697015755032771E+002	1.4560354E+000	1.9954945E+003
9.698015755007509E+002	1.4559019E+000	1.9940945E+003
9.699015754982247E+002	1.4561118E+000	1.9954945E+003
9.700015754956985E+002	1.4562836E+000	1.9942218E+003
9.701015754931723E+002	1.4562836E+000	1.9954945E+003
9.702015754906461E+002	1.4563026E+000	1.9946035E+003
9.703015754881199E+002	1.4564934E+000	1.9963854E+003
9.704015754855936E+002	1.4566079E+000	1.9953672E+003
9.705015754830674E+002	1.4566652E+000	1.9956218E+003
9.706015754805412E+002	1.4568369E+000	1.9954945E+003
9.707015754780150E+002	1.4569132E+000	1.9958762E+003
9.708015754754888E+002	1.4567033E+000	1.9937128E+003
9.709015754729626E+002	1.4567988E+000	1.9946035E+003
9.710015754704364E+002	1.4567797E+000	1.9942218E+003
9.711015754679102E+002	1.4568369E+000	1.9951127E+003
9.712015754653839E+002	1.4568369E+000	1.9948582E+003
9.713015754628577E+002	1.4567797E+000	1.9952400E+003
9.714015754603315E+002	1.4568560E+000	1.9947307E+003
9.715015754578053E+002	1.4567225E+000	1.9953672E+003
9.716015754552791E+002	1.4568560E+000	1.9938398E+003
9.717015754527529E+002	1.4568560E+000	1.9946035E+003
9.718015754502267E+002	1.4570087E+000	1.9949852E+003
9.719015754477005E+002	1.4569515E+000	1.9957490E+003
9.720015754451742E+002	1.4569323E+000	1.9947307E+003
9.721015754426480E+002	1.4572759E+000	1.9960037E+003
9.722015754401218E+002	1.4570659E+000	1.9944764E+003
9.723015754375956E+002	1.4573522E+000	1.9947307E+003
9.724015754350694E+002	1.4572377E+000	1.9943490E+003
9.725015754325432E+002	1.4576004E+000	1.9953672E+003
9.726015754300170E+002	1.4574095E+000	1.9958762E+003
9.727015754274908E+002	1.4567033E+000	1.9953672E+003
9.728015754249645E+002	1.4562644E+000	1.9953672E+003
9.729015754224383E+002	1.4561118E+000	1.9942218E+003
9.730015754199121E+002	1.4560163E+000	1.9943490E+003
9.731015754173859E+002	1.4559209E+000	1.9943490E+003
9.732015754148597E+002	1.4558446E+000	1.9958762E+003
9.733015754123335E+002	1.4559591E+000	1.9957490E+003
9.734015754098073E+002	1.4558254E+000	1.9965127E+003
9.735015754072811E+002	1.4558446E+000	1.9947307E+003
9.736015754047548E+002	1.4559400E+000	1.9946035E+003
9.737015754022286E+002	1.4558637E+000	1.9952400E+003
9.738015753997024E+002	1.4558637E+000	1.9956218E+003
9.739015753971762E+002	1.4558064E+000	1.9961307E+003
9.740015753946500E+002	1.4557110E+000	1.9946035E+003
9.741015753921238E+002	1.4556538E+000	1.9934580E+003
9.742015753895976E+002	1.4555011E+000	1.9953672E+003
9.743015753870714E+002	1.4555583E+000	1.9942218E+003
9.744015753845451E+002	1.4554629E+000	1.9952400E+003
9.745015753820189E+002	1.4555202E+000	1.9952400E+003
9.746015753794927E+002	1.4556919E+000	1.9957490E+003
9.747015753769665E+002	1.4554248E+000	1.9937128E+003
9.748015753744403E+002	1.4555392E+000	1.9953672E+003
9.749015753719141E+002	1.4556155E+000	1.9949852E+003
9.750015753693879E+002	1.4556919E+000	1.9956218E+003
9.751015753668617E+002	1.4558254E+000	1.9952400E+003
9.752015753643354E+002	1.4556919E+000	1.9968944E+003
9.753015753618092E+002	1.4557301E+000	1.9958762E+003
9.754015753592830E+002	1.4555964E+000	1.9952400E+003
9.755015753567568E+002	1.4557873E+000	1.9958762E+003
9.756015753542306E+002	1.4557110E+000	1.9957490E+003
9.757015753517044E+002	1.4555202E+000	1.9966399E+003
9.758015753491782E+002	1.4554820E+000	1.9944764E+003
9.759015753466520E+002	1.4555583E+000	1.9953672E+003
9.760015753441257E+002	1.4555202E+000	1.9952400E+003
9.761015753415995E+002	1.4556155E+000	1.9952400E+003
9.762015753390733E+002	1.4555583E+000	1.9956218E+003
9.763015753365471E+002	1.4554439E+000	1.9953672E+003
9.764015753340209E+002	1.4555011E+000	1.9944764E+003
9.765015753314947E+002	1.4556919E+000	1.9962582E+003
9.766015753289685E+002	1.4556919E+000	1.9938398E+003
9.767015753264423E+002	1.4557301E+000	1.9952400E+003
9.768015753239160E+002	1.4555964E+000	1.9960037E+003
9.769015753213898E+002	1.4556155E+000	1.9951127E+003
9.770015753188636E+002	1.4556729E+000	1.9956218E+003
9.771015753163374E+002	1.4554629E+000	1.9946035E+003
9.772015753138112E+002	1.4556919E+000	1.9943490E+003
9.773015753112850E+002	1.4554439E+000	1.9963854E+003
9.774015753087588E+002	1.4554629E+000	1.9951127E+003
9.775015753062326E+002	1.4555392E+000	1.9939673E+003
9.776015753037063E+002	1.4556347E+000	1.9961307E+003
9.777015753011801E+002	1.4556538E+000	1.9952400E+003
9.778015752986539E+002	1.4555964E+000	1.9961307E+003
9.779015752961277E+002	1.4555392E+000	1.9949852E+003
9.780015752936015E+002	1.4557492E+000	1.9957490E+003
9.781015752910753E+002	1.4557492E+000	1.9940945E+003
9.782015752885491E+002	1.4556919E+000	1.9960037E+003
9.783015752860229E+002	1.4558446E+000	1.9948582E+003
9.784015752834966E+002	1.4558254E+000	1.9951127E+003
9.785015752809704E+002	1.4559019E+000	1.9947307E+003
9.786015752784442E+002	1.4558637E+000	1.9951127E+003
9.787015752759180E+002	1.4558254E+000	1.9952400E+003
9.788015752733918E+002	1.4557492E+000	1.9946035E+003
9.789015752708656E+002	1.4558828E+000	1.9943490E+003
9.790015752683394E+002	1.4555964E+000	1.9956218E+003
9.791015752658132E+002	1.4555774E+000	1.9957490E+003
9.792015752632869E+002	1.4556729E+000	1.9947307E+003
9.793015752607607E+002	1.4556538E+000	1.9954945E+003
9.794015752582345E+002	1.4555964E+000	1.9934580E+003
9.795015752557083E+002	1.4556155E+000	1.9958762E+003
9.796015752531821E+002	1.4555583E+000	1.9948582E+003
9.797015752506559E+002	1.4556729E+000	1.9946035E+003
9.798015752481297E+002	1.4555774E+000	1.9938398E+003
9.799015752456035E+002	1.4556538E+000	1.9948582E+003
9.800015752430772E+002	1.4557492E+000	1.9972762E+003
9.801015752405510E+002	1.4556919E+000	1.9954945E+003
9.802015752380248E+002	1.4558254E+000	1.9942218E+003
9.803015752354986E+002	1.4559019E+000	1.9956218E+003
9.804015752329724E+002	1.4558828E+000	1.9953672E+003
9.805015752304462E+002	1.4558446E+000	1.9954945E+003
9.806015752279200E+002	1.4559209E+000	1.9948582E+003
9.807015752253938E+002	1.4558828E+000	1.9951127E+003
9.808015752228675E+002	1.4558637E+000	1.9963854E+003
9.809015752203413E+002	1.4639552E+000	1.9957490E+003
9.810015752178151E+002	1.4725429E+000	1.9953672E+003
9.811015752152889E+002	1.4794704E+000	1.9960037E+003
9.812015752127627E+002	1.4842414E+000	1.9963854E+003
9.813015752102365E+002	1.4877337E+000	1.9953672E+003
9.814015752077103E+002	1.4895276E+000	1.9948582E+003
9.815015752051841E+002	1.4859589E+000	1.9949852E+003
9.816015752026578E+002	1.4816078E+000	1.9954945E+003
9.817015752001316E+002	1.4758062E+000	1.9949852E+003
9.818015751976054E+002	1.4579247E+000	1.9932035E+003
9.819015751950792E+002	1.4525622E+000	1.9954945E+003
9.820015751925530E+002	1.4520469E+000	1.9940945E+003
9.821015751900268E+002	1.4520469E+000	1.9951127E+003
9.822015751875006E+002	1.4521614E+000	1.9966399E+003
9.823015751849744E+002	1.4516844E+000	1.9949852E+003
9.824015751824481E+002	1.4518179E+000	1.9949852E+003
9.825015751799219E+002	1.4518369E+000	1.9949852E+003
9.826015751773957E+002	1.4517988E+000	1.9958762E+003
9.827015751748695E+002	1.4517416E+000	1.9962582E+003
9.828015751723433E+002	1.4517988E+000	1.9946035E+003
9.829015751698171E+002	1.4518369E+000	1.9954945E+003
9.830015751672909E+002	1.4513980E+000	1.9946035E+003
9.831015751647647E+002	1.4511881E+000	1.9958762E+003
9.832015751622384E+002	1.4510736E+000	1.9944764E+003
9.833015751597122E+002	1.4504248E+000	1.9947307E+003
9.834015751571860E+002	1.4501003E+000	1.9952400E+003
9.835015751546598E+002	1.4502339E+000	1.9962582E+003
9.836015751521336E+002	1.4502530E+000	1.9953672E+003
9.837015751496074E+002	1.4502149E+000	1.9947307E+003
9.838015751470812E+002	1.4501386E+000	1.9944764E+003
9.839015751445550E+002	1.4501958E+000	1.9948582E+003
9.840015751420287E+002	1.4501194E+000	1.9951127E+003
9.841015751395025E+002	1.4502912E+000	1.9943490E+003
9.842015751369763E+002	1.4503102E+000	1.9946035E+003
9.843015751344501E+002	1.4503102E+000	1.9939673E+003
9.844015751319239E+002	1.4503485E+000	1.9952400E+003
9.845015751293977E+002	1.4503293E+000	1.9963854E+003
9.846015751268715E+002	1.4505775E+000	1.9947307E+003
9.847015751243453E+002	1.4505202E+000	1.9958762E+003
9.848015751218190E+002	1.4504820E+000	1.9951127E+003
9.849015751192928E+002	1.4506919E+000	1.9946035E+003
9.850015751167666E+002	1.4505011E+000	1.9947307E+003
9.851015751142404E+002	1.4506919E+000	1.9966399E+003
9.852015751117142E+002	1.4507110E+000	1.9952400E+003
9.853015751091880E+002	1.4505775E+000	1.9949852E+003
9.854015751066618E+002	1.4506347E+000	1.9933309E+003
9.855015751041356E+002	1.4504629E+000	1.9960037E+003
9.856015751016093E+002	1.4503676E+000	1.9944764E+003
9.857015750990831E+002	1.4501576E+000	1.9963854E+003
9.858015750965569E+002	1.4504439E+000	1.9953672E+003
9.859015750940307E+002	1.4503293E+000	1.9949852E+003
9.860015750915045E+002	1.4502912E+000	1.9940945E+003
9.861015750889783E+002	1.4504057E+000	1.9960037E+003
9.862015750864521E+002	1.4505202E+000	1.9947307E+003
9.863015750839259E+002	1.4504820E+000	1.9948582E+003
9.864015750813996E+002	1.4507110E+000	1.9957490E+003
9.865015750788734E+002	1.4506729E+000	1.9952400E+003
9.866015750763472E+002	1.4507301E+000	1.9958762E+003
9.867015750738210E+002	1.4507492E+000	1.9949852E+003
9.868015750712948E+002	1.4507301E+000	1.9948582E+003
9.869015750687686E+002	1.4508256E+000	1.9939673E+003
9.870015750662424E+002	1.4507874E+000	1.9961307E+003
9.871015750637162E+002	1.4507682E+000	1.9944764E+003
9.872015750611899E+002	1.4505966E+000	1.9963854E+003
9.873015750586637E+002	1.4508637E+000	1.9960037E+003
9.874015750561375E+002	1.4505775E+000	1.9943490E+003
9.875015750536113E+002	1.4505392E+000	1.9942218E+003
9.876015750510851E+002	1.4506538E+000	1.9947307E+003
9.877015750485589E+002	1.4506729E+000	1.9938398E+003
9.878015750460327E+002	1.4506347E+000	1.9942218E+003
9.879015750435065E+002	1.4506538E+000	1.9943490E+003
9.880015750409802E+002	1.4506729E+000	1.9935853E+003
9.881015750384540E+002	1.4507110E+000	1.9951127E+003
9.882015750359278E+002	1.4507874E+000	1.9938398E+003
9.883015750334016E+002	1.4508065E+000	1.9953672E+003
9.884015750308754E+002	1.4509209E+000	1.9951127E+003
9.885015750283492E+002	1.4509209E+000	1.9963854E+003
9.886015750258230E+002	1.4508446E+000	1.9948582E+003
9.887015750232968E+002	1.4510736E+000	1.9944764E+003
9.888015750207705E+002	1.4510355E+000	1.9949852E+003
9.889015750182443E+002	1.4507682E+000	1.9944764E+003
9.890015750157181E+002	1.4507682E+000	1.9944764E+003
9.891015750131919E+002	1.4507301E+000	1.9951127E+003
9.892015750106657E+002	1.4506347E+000	1.9946035E+003
9.893015750081395E+002	1.4508446E+000	1.9961307E+003
9.894015750056133E+002	1.4505775E+000	1.9953672E+003
9.895015750030871E+002	1.4506538E+000	1.9953672E+003
9.896015750005608E+002	1.4508446E+000	1.9956218E+003
9.897015749980346E+002	1.4510546E+000	1.9958762E+003
9.898015749955084E+002	1.4508828E+000	1.9954945E+003
9.899015749929822E+002	1.4510927E+000	1.9968944E+003
9.900015749904560E+002	1.4511690E+000	1.9956218E+003
9.901015749879298E+002	1.4510355E+000	1.9938398E+003
9.902015749854036E+002	1.4510927E+000	1.9946035E+003
9.903015749828774E+002	1.4511309E+000	1.9957490E+003
9.904015749803511E+002	1.4510546E+000	1.9952400E+003
9.905015749778249E+002	1.4509782E+000	1.9957490E+003
9.906015749752987E+002	1.4508446E+000	1.9963854E+003
9.907015749727725E+002	1.4507874E+000	1.9953672E+003
9.908015749702463E+002	1.4509782E+000	1.9952400E+003
9.909015749677201E+002	1.4509591E+000	1.9951127E+003
9.910015749651939E+002	1.4510736E+000	1.9953672E+003
9.911015749626677E+002	1.4509209E+000	1.9944764E+003
9.912015749601414E+002	1.4510736E+000	1.9957490E+003
9.913015749576152E+002	1.4510546E+000	1.9943490E+003
9.914015749550890E+002	1.4512836E+000	1.9962582E+003
9.915015749525628E+002	1.4513599E+000	1.9963854E+003
9.916015749500366E+002	1.4513980E+000	1.9940945E+003
9.917015749475104E+002	1.4514554E+000	1.9952400E+003
9.918015749449842E+002	1.4515698E+000	1.9953672E+003
9.919015749424580E+002	1.4514935E+000	1.9961307E+003
9.920015749399317E+002	1.4515889E+000	1.9947307E+003
9.921015749374055E+002	1.4518943E+000	1.9949852E+003
9.922015749348793E+002	1.4516844E+000	1.9960037E+003
9.923015749323531E+002	1.4517416E+000	1.9958762E+003
9.924015749298269E+002	1.4516653E+000	1.9943490E+003
9.925015749273007E+002	1.4514744E+000	1.9957490E+003
9.926015749247745E+002	1.4516653E+000	1.9961307E+003
9.927015749222483E+002	1.4516079E+000	1.9956218E+003
9.928015749197220E+002	1.4516653E+000	1.9951127E+003
9.929015749171958E+002	1.4518179E+000	1.9949852E+003
9.930015749146696E+002	1.4517988E+000	1.9944764E+003
9.931015749121434E+002	1.4519515E+000	1.9953672E+003
9.932015749096172E+002	1.4518943E+000	1.9940945E+003
9.933015749070910E+002	1.4520278E+000	1.9951127E+003
9.934015749045648E+002	1.4522568E+000	1.9972762E+003
9.935015749020386E+002	1.4523140E+000	1.9947307E+003
9.936015748995123E+002	1.4524286E+000	1.9949852E+003
9.937015748969861E+002	1.4526004E+000	1.9962582E+003
9.938015748944599E+002	1.4526004E+000	1.9949852E+003
9.939015748919337E+002	1.4526004E+000	1.9940945E+003
9.940015748894075E+002	1.4526004E+000	1.9962582E+003
9.941015748868813E+002	1.4526194E+000	1.9957490E+003
9.942015748843551E+002	1.4525813E+000	1.9944764E+003
9.943015748818289E+002	1.4526385E+000	1.9960037E+003
9.944015748793026E+002	1.4525622E+000	1.9953672E+003
9.945015748767764E+002	1.4524858E+000	1.9953672E+003
9.946015748742502E+002	1.4526194E+000	1.9951127E+003
9.947015748717240E+002	1.4527339E+000	1.9960037E+003
9.948015748691978E+002	1.4529057E+000	1.9958762E+003
9.949015748666716E+002	1.4529629E+000	1.9952400E+003
9.950015748641454E+002	1.4530965E+000	1.9933309E+003
9.951015748616192E+002	1.4531347E+000	1.9947307E+003
9.952015748590929E+002	1.4532492E+000	1.9953672E+003
9.953015748565667E+002	1.4534018E+000	1.9960037E+003
9.954015748540405E+002	1.4533255E+000	1.9952400E+003
9.955015748515143E+002	1.4533064E+000	1.9944764E+003
9.956015748489881E+002	1.4532111E+000	1.9953672E+003
9.957015748464619E+002	1.4533255E+000	1.9958762E+003
9.958015748439357E+002	1.4532301E+000	1.9943490E+003
9.959015748414095E+002	1.4532683E+000	1.9972762E+003
9.960015748388832E+002	1.4533446E+000	1.9958762E+003
9.961015748363570E+002	1.4534591E+000	1.9957490E+003
9.962015748338308E+002	1.4534591E+000	1.9952400E+003
9.963015748313046E+002	1.4535545E+000	1.9948582E+003
9.964015748287784E+002	1.4536500E+000	1.9962582E+003
9.965015748262522E+002	1.4536500E+000	1.9963854E+003
9.966015748237260E+002	1.4538407E+000	1.9954945E+003
9.967015748211998E+002	1.4538217E+000	1.9942218E+003
9.968015748186735E+002	1.4539362E+000	1.9948582E+003
9.969015748161473E+002	1.4539553E+000	1.9949852E+003
9.970015748136211E+002	1.4540316E+000	1.9965127E+003
9.971015748110949E+002	1.4540507E+000	1.9952400E+003
9.972015748085687E+002	1.4541652E+000	1.9948582E+003
9.973015748060425E+002	1.4541652E+000	1.9946035E+003
9.974015748035163E+002	1.4541843E+000	1.9949852E+003
9.975015748009901E+002	1.4540507E+000	1.9949852E+003
9.976015747984638E+002	1.4541843E+000	1.9937128E+003
9.977015747959376E+002	1.4542224E+000	1.9960037E+003
9.978015747934114E+002	1.4541652E+000	1.9954945E+003
9.979015747908852E+002	1.4542989E+000	1.9957490E+003
9.980015747883590E+002	1.4545279E+000	1.9966399E+003
9.981015747858328E+002	1.4545087E+000	1.9948582E+003
9.982015747833066E+002	1.4546423E+000	1.9946035E+003
9.983015747807804E+002	1.4546232E+000	1.9949852E+003
9.984015747782541E+002	1.4547569E+000	1.9956218E+003
9.985015747757279E+002	1.4548713E+000	1.9948582E+003
9.986015747732017E+002	1.4547759E+000	1.9958762E+003
9.987015747706755E+002	1.4547950E+000	1.9965127E+003
9.988015747681493E+002	1.4546995E+000	1.9956218E+003
9.989015747656231E+002	1.4547759E+000	1.9954945E+003
9.990015747630969E+002	1.4548713E+000	1.9937128E+003
9.991015747605707E+002	1.4547569E+000	1.9961307E+003
9.992015747580444E+002	1.4548331E+000	1.9951127E+003
9.993015747555182E+002	1.4549285E+000	1.9943490E+003
9.994015747529920E+002	1.4547759E+000	1.9958762E+003
9.995015747504658E+002	1.4550049E+000	1.9952400E+003
9.996015747479396E+002	1.4551384E+000	1.9961307E+003
9.997015747454134E+002	1.4551575E+000	1.9944764E+003
9.998015747428872E+002	1.4551575E+000	1.9946035E+003
9.999015747403610E+002	1.4553484E+000	1.9963854E+003
1.000001574737835E+003	1.4553865E+000	1.9956218E+003
1.000101574735309E+003	1.4554248E+000	1.9954945E+003
1.000201574732782E+003	1.4553865E+000	1.9956218E+003
1.000301574730256E+003	1.4554820E+000	1.9947307E+003
1.000401574727730E+003	1.4554439E+000	1.9952400E+003
1.000501574725204E+003	1.4553293E+000	1.9953672E+003
1.000601574722677E+003	1.4555011E+000	1.9942218E+003
1.000701574720151E+003	1.4554248E+000	1.9953672E+003
1.000801574717625E+003	1.4555583E+000	1.9944764E+003
1.000901574715099E+003	1.4555583E+000	1.9963854E+003
1.001001574712573E+003	1.4555774E+000	1.9956218E+003
1.001101574710046E+003	1.4557110E+000	1.9956218E+003
1.001201574707520E+003	1.4558446E+000	1.9943490E+003
1.001301574704994E+003	1.4559019E+000	1.9952400E+003
1.001401574702468E+003	1.4560927E+000	1.9940945E+003
1.001501574699942E+003	1.4560544E+000	1.9952400E+003
1.001601574697415E+003	1.4561118E+000	1.9951127E+003
1.001701574694889E+003	1.4561690E+000	1.9951127E+003
1.001801574692363E+003	1.4560163E+000	1.9958762E+003
1.001901574689837E+003	1.4558446E+000	1.9970217E+003
1.002001574687310E+003	1.4558446E+000	1.9956218E+003
1.002101574684784E+003	1.4559209E+000	1.9961307E+003
1.002201574682258E+003	1.4559782E+000	1.9943490E+003
1.002301574679732E+003	1.4559591E+000	1.9957490E+003
1.002401574677206E+003	1.4560927E+000	1.9946035E+003
1.002501574674679E+003	1.4561690E+000	1.9946035E+003
1.002601574672153E+003	1.4561690E+000	1.9957490E+003
1.002701574669627E+003	1.4562644E+000	1.9960037E+003
1.002801574667101E+003	1.4563026E+000	1.9946035E+003
1.002901574664575E+003	1.4563408E+000	1.9944764E+003
1.003001574662048E+003	1.4563980E+000	1.9956218E+003
1.003101574659522E+003	1.4565698E+000	1.9937128E+003
1.003201574656996E+003	1.4567225E+000	1.9948582E+003
1.003301574654470E+003	1.4567797E+000	1.9951127E+003
1.003401574651944E+003	1.4566842E+000	1.9961307E+003
1.003501574649417E+003	1.4567797E+000	1.9967673E+003
1.003601574646891E+003	1.4566842E+000	1.9947307E+003
1.003701574644365E+003	1.4564743E+000	1.9954945E+003
1.003801574641839E+003	1.4565698E+000	1.9943490E+003
1.003901574639312E+003	1.4566079E+000	1.9942218E+003
1.004001574636786E+003	1.4565126E+000	1.9948582E+003
1.004101574634260E+003	1.4565698E+000	1.9939673E+003
1.004201574631734E+003	1.4566461E+000	1.9960037E+003
1.004301574629208E+003	1.4565698E+000	1.9930763E+003
1.004401574626681E+003	1.4567225E+000	1.9960037E+003
1.004501574624155E+003	1.4567225E+000	1.9952400E+003
1.004601574621629E+003	1.4569323E+000	1.9960037E+003
1.004701574619103E+003	1.4572949E+000	1.9954945E+003
1.004801574616577E+003	1.4571041E+000	1.9946035E+003
1.004901574614050E+003	1.4572186E+000	1.9954945E+003
1.005001574611524E+003	1.4572377E+000	1.9947307E+003
1.005101574608998E+003	1.4572568E+000	1.9943490E+003
1.005201574606472E+003	1.4572949E+000	1.9976581E+003
1.005301574603945E+003	1.4574476E+000	1.9954945E+003
1.005401574601419E+003	1.4572377E+000	1.9960037E+003
1.005501574598893E+003	1.4573331E+000	1.9956218E+003
1.005601574596367E+003	1.4572186E+000	1.9953672E+003
1.005701574593841E+003	1.4572568E+000	1.9942218E+003
1.005801574591314E+003	1.4573522E+000	1.9952400E+003
1.005901574588788E+003	1.4572949E+000	1.9953672E+003
1.006001574586262E+003	1.4573522E+000	1.9952400E+003
1.006101574583736E+003	1.4576385E+000	1.9947307E+003
1.006201574581210E+003	1.4575812E+000	1.9937128E+003
1.006301574578683E+003	1.4576194E+000	1.9958762E+003
1.006401574576157E+003	1.4575430E+000	1.9943490E+003
1.006501574573631E+003	1.4576004E+000	1.9961307E+003
1.006601574571105E+003	1.4577911E+000	1.9937128E+003
1.006701574568579E+003	1.4578294E+000	1.9953672E+003
1.006801574566052E+003	1.4578866E+000	1.9943490E+003
1.006901574563526E+003	1.4578102E+000	1.9953672E+003
1.007001574561000E+003	1.4578294E+000	1.9942218E+003
1.007101574558474E+003	1.4576957E+000	1.9953672E+003
1.007201574555947E+003	1.4575049E+000	1.9943490E+003
1.007301574553421E+003	1.4576385E+000	1.9952400E+003
1.007401574550895E+003	1.4575621E+000	1.9954945E+003
1.007501574548369E+003	1.4575430E+000	1.9946035E+003
1.007601574545843E+003	1.4577148E+000	1.9958762E+003
1.007701574543316E+003	1.4576004E+000	1.9947307E+003
1.007801574540790E+003	1.4578866E+000	1.9951127E+003
1.007901574538264E+003	1.4577339E+000	1.9944764E+003
1.008001574535738E+003	1.4578866E+000	1.9972762E+003
1.008101574533212E+003	1.4579438E+000	1.9939673E+003
1.008201574530685E+003	1.4580010E+000	1.9956218E+003
1.008301574528159E+003	1.4581156E+000	1.9951127E+003
1.008401574525633E+003	1.4581156E+000	1.9937128E+003
1.008501574523107E+003	1.4579629E+000	1.9961307E+003
1.008601574520580E+003	1.4579819E+000	1.9946035E+003
1.008701574518054E+003	1.4577339E+000	1.9943490E+003
