time/s	Ewe/V	I/mA	
1.658804558095071E+003	1.4897184E+000	2.9955981E+003
1.658904558092545E+003	1.4896802E+000	2.9978892E+003
1.659004558090019E+003	1.4896994E+000	2.9973799E+003
1.659104558087492E+003	1.4903290E+000	2.9958528E+003
1.659204558084966E+003	1.4901955E+000	2.9963618E+003
1.659304558082440E+003	1.4902146E+000	2.9980164E+003
1.659404558079914E+003	1.4902718E+000	2.9955981E+003
1.659504558077388E+003	1.4900619E+000	2.9963618E+003
1.659604558074861E+003	1.4901383E+000	2.9964890E+003
1.659704558072335E+003	1.4901955E+000	2.9966162E+003
1.659804558069809E+003	1.4901574E+000	2.9967434E+003
1.659904558067283E+003	1.4901574E+000	2.9958528E+003
1.660004558064757E+003	1.4903864E+000	2.9971252E+003
1.660104558062230E+003	1.4903290E+000	2.9966162E+003
1.660204558059704E+003	1.4903100E+000	2.9959800E+003
1.660304558057178E+003	1.4901764E+000	2.9962344E+003
1.660404558054652E+003	1.4903673E+000	2.9955981E+003
1.660504558052126E+003	1.4903481E+000	2.9972529E+003
1.660604558049599E+003	1.4905008E+000	2.9963618E+003
1.660704558047073E+003	1.4903481E+000	2.9959800E+003
1.660804558044547E+003	1.4905199E+000	2.9966162E+003
1.660904558042021E+003	1.4905963E+000	2.9954707E+003
1.661004558039494E+003	1.4906344E+000	2.9972529E+003
1.661104558036968E+003	1.4904627E+000	2.9963618E+003
1.661204558034442E+003	1.4907107E+000	2.9966162E+003
1.661304558031916E+003	1.4906917E+000	2.9968708E+003
1.661404558029390E+003	1.4906344E+000	2.9978892E+003
1.661504558026863E+003	1.4906726E+000	2.9957253E+003
1.661604558024337E+003	1.4908062E+000	2.9972529E+003
1.661704558021811E+003	1.4908444E+000	2.9962344E+003
1.661804558019285E+003	1.4911115E+000	2.9973799E+003
1.661904558016759E+003	1.4909397E+000	2.9964890E+003
1.662004558014232E+003	1.4907107E+000	2.9982708E+003
1.662104558011706E+003	1.4910543E+000	2.9969980E+003
1.662204558009180E+003	1.4908444E+000	2.9958528E+003
1.662304558006654E+003	1.4910352E+000	2.9973799E+003
1.662404558004127E+003	1.4910352E+000	2.9966162E+003
1.662504558001601E+003	1.4911497E+000	2.9953438E+003
1.662604557999075E+003	1.4913405E+000	2.9961072E+003
1.662704557996549E+003	1.4913977E+000	2.9954707E+003
1.662804557994023E+003	1.4913977E+000	2.9955981E+003
1.662904557991496E+003	1.4912452E+000	2.9957253E+003
1.663004557988970E+003	1.4912833E+000	2.9952161E+003
1.663104557986444E+003	1.4913977E+000	2.9947070E+003
1.663204557983918E+003	1.4915504E+000	2.9969980E+003
1.663304557981392E+003	1.4914932E+000	2.9963618E+003
1.663404557978865E+003	1.4913024E+000	2.9955981E+003
1.663504557976339E+003	1.4913405E+000	2.9971252E+003
1.663604557973813E+003	1.4915123E+000	2.9968708E+003
1.663704557971287E+003	1.4914551E+000	2.9962344E+003
1.663804557968760E+003	1.4915123E+000	2.9943254E+003
1.663904557966234E+003	1.4921230E+000	2.9953438E+003
1.664004557963708E+003	1.4923520E+000	2.9967434E+003
1.664104557961182E+003	1.4921993E+000	2.9958528E+003
1.664204557958656E+003	1.4920275E+000	2.9962344E+003
1.664304557956129E+003	1.4919703E+000	2.9959800E+003
1.664404557953603E+003	1.4917222E+000	2.9953438E+003
1.664504557951077E+003	1.4916077E+000	2.9973799E+003
1.664604557948551E+003	1.4917222E+000	2.9972529E+003
1.664704557946025E+003	1.4916458E+000	2.9948345E+003
1.664804557943498E+003	1.4916649E+000	2.9957253E+003
1.664904557940972E+003	1.4919322E+000	2.9971252E+003
1.665004557938446E+003	1.4918176E+000	2.9967434E+003
1.665104557935920E+003	1.4918176E+000	2.9964890E+003
1.665204557933394E+003	1.4918940E+000	2.9961072E+003
1.665304557930867E+003	1.4918557E+000	2.9967434E+003
1.665404557928341E+003	1.4920847E+000	2.9958528E+003
1.665504557925815E+003	1.4922374E+000	2.9959800E+003
1.665604557923289E+003	1.4921993E+000	2.9957253E+003
1.665704557920762E+003	1.4921038E+000	2.9958528E+003
1.665804557918236E+003	1.4923329E+000	2.9959800E+003
1.665904557915710E+003	1.4923711E+000	2.9977615E+003
1.666004557913184E+003	1.4921612E+000	2.9963618E+003
1.666104557910658E+003	1.4923520E+000	2.9964890E+003
1.666204557908131E+003	1.4922374E+000	2.9964890E+003
1.666304557905605E+003	1.4925237E+000	2.9963618E+003
1.666404557903079E+003	1.4889932E+000	2.9963618E+003
1.666504557900553E+003	1.4880009E+000	2.9964890E+003
1.666604557898027E+003	1.4872184E+000	2.9963618E+003
1.666704557895500E+003	1.4868176E+000	2.9959800E+003
1.666804557892974E+003	1.4863979E+000	2.9975071E+003
1.666904557890448E+003	1.4857872E+000	2.9955981E+003
1.667004557887922E+003	1.4856344E+000	2.9966162E+003
1.667104557885395E+003	1.4855391E+000	2.9957253E+003
1.667204557882869E+003	1.4851192E+000	2.9957253E+003
1.667304557880343E+003	1.4850047E+000	2.9950889E+003
1.667404557877817E+003	1.4850047E+000	2.9962344E+003
1.667504557875291E+003	1.4849284E+000	2.9958528E+003
1.667604557872764E+003	1.4847375E+000	2.9969980E+003
1.667704557870238E+003	1.4846803E+000	2.9944526E+003
1.667804557867712E+003	1.4846612E+000	2.9958528E+003
1.667904557865186E+003	1.4846612E+000	2.9966162E+003
1.668004557862660E+003	1.4845085E+000	2.9967434E+003
1.668104557860133E+003	1.4843558E+000	2.9954707E+003
1.668204557857607E+003	1.4845276E+000	2.9973799E+003
1.668304557855081E+003	1.4842223E+000	2.9947070E+003
1.668404557852555E+003	1.4844322E+000	2.9968708E+003
1.668504557850029E+003	1.4841077E+000	2.9945798E+003
1.668604557847502E+003	1.4841268E+000	2.9955981E+003
1.668704557844976E+003	1.4839741E+000	2.9962344E+003
1.668804557842450E+003	1.4840887E+000	2.9964890E+003
1.668904557839924E+003	1.4841268E+000	2.9972529E+003
1.669004557837397E+003	1.4841268E+000	2.9953438E+003
1.669104557834871E+003	1.4841840E+000	2.9959800E+003
1.669204557832345E+003	1.4838787E+000	2.9962344E+003
1.669304557829819E+003	1.4836688E+000	2.9957253E+003
1.669404557827293E+003	1.4839360E+000	2.9957253E+003
1.669504557824766E+003	1.4837451E+000	2.9958528E+003
1.669604557822240E+003	1.4840314E+000	2.9963618E+003
1.669704557819714E+003	1.4838406E+000	2.9964890E+003
1.669804557817188E+003	1.4837070E+000	2.9961072E+003
1.669904557814662E+003	1.4836879E+000	2.9950889E+003
1.670004557812135E+003	1.4835544E+000	2.9959800E+003
1.670104557809609E+003	1.4834398E+000	2.9969980E+003
1.670204557807083E+003	1.4835352E+000	2.9975071E+003
1.670304557804557E+003	1.4836688E+000	2.9953438E+003
1.670404557802030E+003	1.4837260E+000	2.9955981E+003
1.670504557799504E+003	1.4834780E+000	2.9962344E+003
1.670604557796978E+003	1.4834398E+000	2.9959800E+003
1.670704557794452E+003	1.4832489E+000	2.9975071E+003
1.670804557791926E+003	1.4832489E+000	2.9971252E+003
1.670904557789399E+003	1.4834780E+000	2.9962344E+003
1.671004557786873E+003	1.4836116E+000	2.9972529E+003
1.671104557784347E+003	1.4836688E+000	2.9969980E+003
1.671204557781821E+003	1.4834970E+000	2.9964890E+003
1.671304557779295E+003	1.4833062E+000	2.9958528E+003
1.671404557776768E+003	1.4831536E+000	2.9957253E+003
1.671504557774242E+003	1.4832489E+000	2.9959800E+003
1.671604557771716E+003	1.4829627E+000	2.9962344E+003
1.671704557769190E+003	1.4831917E+000	2.9968708E+003
1.671804557766663E+003	1.4829055E+000	2.9954707E+003
1.671904557764137E+003	1.4830962E+000	2.9955981E+003
1.672004557761611E+003	1.4830199E+000	2.9962344E+003
1.672104557759085E+003	1.4829246E+000	2.9964890E+003
1.672204557756559E+003	1.4829246E+000	2.9971252E+003
1.672304557754032E+003	1.4827719E+000	2.9963618E+003
1.672404557751506E+003	1.4830962E+000	2.9968708E+003
1.672504557748980E+003	1.4834398E+000	2.9959800E+003
1.672604557746454E+003	1.4833254E+000	2.9962344E+003
1.672704557743928E+003	1.4830199E+000	2.9973799E+003
1.672804557741401E+003	1.4830962E+000	2.9949619E+003
1.672904557738875E+003	1.4829246E+000	2.9968708E+003
1.673004557736349E+003	1.4828864E+000	2.9955981E+003
1.673104557733823E+003	1.4827719E+000	2.9972529E+003
1.673204557731297E+003	1.4830772E+000	2.9972529E+003
1.673304557728770E+003	1.4828672E+000	2.9958528E+003
1.673404557726244E+003	1.4827337E+000	2.9957253E+003
1.673504557723718E+003	1.4828482E+000	2.9968708E+003
1.673604557721192E+003	1.4827909E+000	2.9963618E+003
1.673704557718665E+003	1.4827528E+000	2.9963618E+003
1.673804557716139E+003	1.4829055E+000	2.9958528E+003
1.673904557713613E+003	1.4834398E+000	2.9966162E+003
1.674004557711087E+003	1.4832871E+000	2.9973799E+003
1.674104557708561E+003	1.4830390E+000	2.9955981E+003
1.674204557706034E+003	1.4828100E+000	2.9969980E+003
1.674304557703508E+003	1.4827337E+000	2.9975071E+003
1.674404557700982E+003	1.4825238E+000	2.9978892E+003
1.674504557698456E+003	1.4825429E+000	2.9966162E+003
1.674604557695930E+003	1.4826765E+000	2.9959800E+003
1.674704557693403E+003	1.4826956E+000	2.9963618E+003
1.674804557690877E+003	1.4826765E+000	2.9973799E+003
1.674904557688351E+003	1.4825238E+000	2.9976345E+003
1.675004557685825E+003	1.4825810E+000	2.9967434E+003
1.675104557683298E+003	1.4826574E+000	2.9952161E+003
1.675204557680772E+003	1.4826192E+000	2.9962344E+003
1.675304557678246E+003	1.4830962E+000	2.9964890E+003
1.675404557675720E+003	1.4833254E+000	2.9967434E+003
1.675504557673194E+003	1.4831917E+000	2.9958528E+003
1.675604557670667E+003	1.4827719E+000	2.9959800E+003
1.675704557668141E+003	1.4826192E+000	2.9976345E+003
1.675804557665615E+003	1.4827719E+000	2.9959800E+003
1.675904557663089E+003	1.4825619E+000	2.9968708E+003
1.676004557660563E+003	1.4825047E+000	2.9959800E+003
1.676104557658036E+003	1.4825047E+000	2.9967434E+003
1.676204557655510E+003	1.4826382E+000	2.9957253E+003
1.676304557652984E+003	1.4825238E+000	2.9980164E+003
1.676404557650458E+003	1.4824092E+000	2.9971252E+003
1.676504557647932E+003	1.4826001E+000	2.9964890E+003
1.676604557645405E+003	1.4825047E+000	2.9954707E+003
1.676704557642879E+003	1.4825047E+000	2.9952161E+003
1.676804557640353E+003	1.4825619E+000	2.9968708E+003
1.676904557637827E+003	1.4826382E+000	2.9961072E+003
1.677004557635300E+003	1.4824857E+000	2.9957253E+003
1.677104557632774E+003	1.4825238E+000	2.9959800E+003
1.677204557630248E+003	1.4825619E+000	2.9954707E+003
1.677304557627722E+003	1.4824092E+000	2.9972529E+003
1.677404557625196E+003	1.4825429E+000	2.9958528E+003
1.677504557622669E+003	1.4828100E+000	2.9972529E+003
1.677604557620143E+003	1.4824283E+000	2.9969980E+003
1.677704557617617E+003	1.4823711E+000	2.9968708E+003
1.677804557615091E+003	1.4825619E+000	2.9954707E+003
1.677904557612565E+003	1.4825810E+000	2.9966162E+003
1.678004557610038E+003	1.4825429E+000	2.9968708E+003
1.678104557607512E+003	1.4823711E+000	2.9967434E+003
1.678204557604986E+003	1.4822948E+000	2.9954707E+003
1.678304557602460E+003	1.4827337E+000	2.9958528E+003
1.678404557599933E+003	1.4827337E+000	2.9973799E+003
1.678504557597407E+003	1.4824857E+000	2.9961072E+003
1.678604557594881E+003	1.4824666E+000	2.9963618E+003
1.678704557592355E+003	1.4826192E+000	2.9962344E+003
1.678804557589829E+003	1.4824092E+000	2.9971252E+003
1.678904557587302E+003	1.4825619E+000	2.9971252E+003
1.679004557584776E+003	1.4826956E+000	2.9969980E+003
1.679104557582250E+003	1.4824475E+000	2.9963618E+003
1.679204557579724E+003	1.4825429E+000	2.9968708E+003
1.679304557577198E+003	1.4823520E+000	2.9966162E+003
1.679404557574671E+003	1.4824283E+000	2.9967434E+003
1.679504557572145E+003	1.4824857E+000	2.9966162E+003
1.679604557569619E+003	1.4825810E+000	2.9963618E+003
1.679704557567093E+003	1.4823711E+000	2.9957253E+003
1.679804557564566E+003	1.4825429E+000	2.9957253E+003
1.679904557562040E+003	1.4826382E+000	2.9954707E+003
1.680004557559514E+003	1.4813979E+000	2.9961072E+003
1.680104557556988E+003	1.4802337E+000	2.9955981E+003
1.680204557554462E+003	1.4798139E+000	2.9962344E+003
1.680304557551935E+003	1.4796040E+000	2.9968708E+003
1.680404557549409E+003	1.4789742E+000	2.9966162E+003
1.680504557546883E+003	1.4787834E+000	2.9971252E+003
1.680604557544357E+003	1.4781536E+000	2.9957253E+003
1.680704557541831E+003	1.4779246E+000	2.9953438E+003
1.680804557539304E+003	1.4777337E+000	2.9966162E+003
1.680904557536778E+003	1.4773329E+000	2.9958528E+003
1.681004557534252E+003	1.4772757E+000	2.9952161E+003
1.681104557531726E+003	1.4771421E+000	2.9964890E+003
1.681204557529200E+003	1.4770849E+000	2.9975071E+003
1.681304557526673E+003	1.4770849E+000	2.9961072E+003
1.681404557524147E+003	1.4771039E+000	2.9968708E+003
1.681504557521621E+003	1.4769895E+000	2.9963618E+003
1.681604557519095E+003	1.4768368E+000	2.9972529E+003
1.681704557516568E+003	1.4769131E+000	2.9954707E+003
1.681804557514042E+003	1.4770086E+000	2.9963618E+003
1.681904557511516E+003	1.4767032E+000	2.9969980E+003
1.682004557508990E+003	1.4768749E+000	2.9964890E+003
1.682104557506464E+003	1.4766841E+000	2.9969980E+003
1.682204557503937E+003	1.4766841E+000	2.9959800E+003
1.682304557501411E+003	1.4766650E+000	2.9957253E+003
1.682404557498885E+003	1.4769514E+000	2.9969980E+003
1.682504557496359E+003	1.4767224E+000	2.9963618E+003
1.682604557493833E+003	1.4765506E+000	2.9957253E+003
1.682704557491306E+003	1.4764932E+000	2.9958528E+003
1.682804557488780E+003	1.4766269E+000	2.9958528E+003
1.682904557486254E+003	1.4766650E+000	2.9963618E+003
1.683004557483728E+003	1.4764932E+000	2.9954707E+003
1.683104557481201E+003	1.4765506E+000	2.9966162E+003
1.683204557478675E+003	1.4762261E+000	2.9976345E+003
1.683304557476149E+003	1.4763216E+000	2.9967434E+003
1.683404557473623E+003	1.4764551E+000	2.9978892E+003
1.683504557471097E+003	1.4764169E+000	2.9964890E+003
1.683604557468570E+003	1.4763407E+000	2.9959800E+003
1.683704557466044E+003	1.4763025E+000	2.9961072E+003
1.683804557463518E+003	1.4763407E+000	2.9950889E+003
1.683904557460992E+003	1.4763025E+000	2.9972529E+003
1.684004557458466E+003	1.4763216E+000	2.9967434E+003
1.684104557455939E+003	1.4761689E+000	2.9957253E+003
1.684204557453413E+003	1.4762642E+000	2.9959800E+003
1.684304557450887E+003	1.4761117E+000	2.9972529E+003
1.684404557448361E+003	1.4762452E+000	2.9958528E+003
1.684504557445835E+003	1.4762070E+000	2.9957253E+003
1.684604557443308E+003	1.4761498E+000	2.9961072E+003
1.684704557440782E+003	1.4759589E+000	2.9973799E+003
1.684804557438256E+003	1.4760352E+000	2.9977615E+003
1.684904557435730E+003	1.4759971E+000	2.9961072E+003
1.685004557433203E+003	1.4760735E+000	2.9958528E+003
1.685104557430677E+003	1.4760735E+000	2.9978892E+003
1.685204557428151E+003	1.4759971E+000	2.9962344E+003
1.685304557425625E+003	1.4759780E+000	2.9968708E+003
1.685404557423099E+003	1.4760352E+000	2.9954707E+003
1.685504557420572E+003	1.4759208E+000	2.9959800E+003
1.685604557418046E+003	1.4760543E+000	2.9973799E+003
1.685704557415520E+003	1.4759589E+000	2.9990344E+003
1.685804557412994E+003	1.4759399E+000	2.9961072E+003
1.685904557410468E+003	1.4757490E+000	2.9939436E+003
1.686004557407941E+003	1.4757872E+000	2.9950889E+003
1.686104557405415E+003	1.4761117E+000	2.9962344E+003
1.686204557402889E+003	1.4758253E+000	2.9959800E+003
1.686304557400363E+003	1.4757490E+000	2.9955981E+003
1.686404557397836E+003	1.4759017E+000	2.9955981E+003
1.686504557395310E+003	1.4759971E+000	2.9963618E+003
1.686604557392784E+003	1.4757681E+000	2.9959800E+003
1.686704557390258E+003	1.4757681E+000	2.9950889E+003
1.686804557387732E+003	1.4759017E+000	2.9954707E+003
1.686904557385205E+003	1.4760162E+000	2.9966162E+003
1.687004557382679E+003	1.4758062E+000	2.9954707E+003
1.687104557380153E+003	1.4759017E+000	2.9963618E+003
1.687204557377627E+003	1.4758062E+000	2.9945798E+003
1.687304557375101E+003	1.4757681E+000	2.9961072E+003
1.687404557372574E+003	1.4758062E+000	2.9968708E+003
1.687504557370048E+003	1.4756727E+000	2.9958528E+003
1.687604557367522E+003	1.4758826E+000	2.9964890E+003
1.687704557364996E+003	1.4757872E+000	2.9963618E+003
1.687804557362470E+003	1.4756727E+000	2.9964890E+003
1.687904557359943E+003	1.4755963E+000	2.9954707E+003
1.688004557357417E+003	1.4758445E+000	2.9966162E+003
1.688104557354891E+003	1.4757109E+000	2.9962344E+003
1.688204557352365E+003	1.4756536E+000	2.9963618E+003
1.688304557349838E+003	1.4758826E+000	2.9971252E+003
1.688404557347312E+003	1.4757299E+000	2.9973799E+003
1.688504557344786E+003	1.4758253E+000	2.9972529E+003
1.688604557342260E+003	1.4757109E+000	2.9972529E+003
1.688704557339734E+003	1.4758062E+000	2.9976345E+003
1.688804557337207E+003	1.4758636E+000	2.9963618E+003
1.688904557334681E+003	1.4757109E+000	2.9950889E+003
1.689004557332155E+003	1.4758826E+000	2.9968708E+003
1.689104557329629E+003	1.4758445E+000	2.9962344E+003
1.689204557327103E+003	1.4757299E+000	2.9978892E+003
1.689304557324576E+003	1.4756727E+000	2.9959800E+003
1.689404557322050E+003	1.4757299E+000	2.9954707E+003
1.689504557319524E+003	1.4756727E+000	2.9959800E+003
1.689604557316998E+003	1.4756727E+000	2.9971252E+003
1.689704557314471E+003	1.4758826E+000	2.9957253E+003
1.689804557311945E+003	1.4755963E+000	2.9962344E+003
1.689904557309419E+003	1.4755200E+000	2.9959800E+003
1.690004557306893E+003	1.4757109E+000	2.9961072E+003
1.690104557304367E+003	1.4757299E+000	2.9966162E+003
1.690204557301840E+003	1.4757109E+000	2.9952161E+003
1.690304557299314E+003	1.4756154E+000	2.9957253E+003
1.690404557296788E+003	1.4757490E+000	2.9963618E+003
1.690504557294262E+003	1.4757299E+000	2.9966162E+003
1.690604557291736E+003	1.4757109E+000	2.9967434E+003
1.690704557289209E+003	1.4756346E+000	2.9961072E+003
1.690804557286683E+003	1.4757109E+000	2.9950889E+003
1.690904557284157E+003	1.4756918E+000	2.9961072E+003
1.691004557281631E+003	1.4757490E+000	2.9967434E+003
1.691104557279104E+003	1.4755009E+000	2.9980164E+003
1.691204557276578E+003	1.4756154E+000	2.9958528E+003
1.691304557274052E+003	1.4756346E+000	2.9948345E+003
1.691404557271526E+003	1.4757109E+000	2.9983982E+003
1.691504557269000E+003	1.4755009E+000	2.9953438E+003
1.691604557266473E+003	1.4755963E+000	2.9963618E+003
1.691704557263947E+003	1.4755200E+000	2.9953438E+003
1.691804557261421E+003	1.4757299E+000	2.9950889E+003
1.691904557258895E+003	1.4755200E+000	2.9969980E+003
1.692004557256369E+003	1.4756536E+000	2.9968708E+003
1.692104557253842E+003	1.4755391E+000	2.9957253E+003
1.692204557251316E+003	1.4757299E+000	2.9958528E+003
1.692304557248790E+003	1.4755772E+000	2.9967434E+003
1.692404557246264E+003	1.4757109E+000	2.9953438E+003
1.692504557243738E+003	1.4756346E+000	2.9964890E+003
1.692604557241211E+003	1.4755582E+000	2.9943254E+003
1.692704557238685E+003	1.4756536E+000	2.9968708E+003
1.692804557236159E+003	1.4754437E+000	2.9975071E+003
1.692904557233633E+003	1.4754628E+000	2.9952161E+003
1.693004557231106E+003	1.4756536E+000	2.9975071E+003
1.693104557228580E+003	1.4755963E+000	2.9957253E+003
1.693204557226054E+003	1.4754056E+000	2.9952161E+003
1.693304557223528E+003	1.4756154E+000	2.9955981E+003
1.693404557221002E+003	1.4756346E+000	2.9963618E+003
1.693504557218475E+003	1.4757109E+000	2.9978892E+003
1.693604557215949E+003	1.4755391E+000	2.9958528E+003
1.693704557213423E+003	1.4756727E+000	2.9967434E+003
1.693804557210897E+003	1.4756346E+000	2.9957253E+003
1.693904557208371E+003	1.4757299E+000	2.9961072E+003
1.694004557205844E+003	1.4756346E+000	2.9967434E+003
1.694104557203318E+003	1.4755009E+000	2.9958528E+003
1.694204557200792E+003	1.4757681E+000	2.9971252E+003
1.694304557198266E+003	1.4758445E+000	2.9955981E+003
1.694404557195739E+003	1.4754246E+000	2.9961072E+003
1.694504557193213E+003	1.4755963E+000	2.9963618E+003
1.694604557190687E+003	1.4755391E+000	2.9958528E+003
1.694704557188161E+003	1.4755391E+000	2.9955981E+003
1.694804557185635E+003	1.4758062E+000	2.9969980E+003
1.694904557183108E+003	1.4756727E+000	2.9962344E+003
1.695004557180582E+003	1.4755582E+000	2.9950889E+003
1.695104557178056E+003	1.4756346E+000	2.9967434E+003
1.695204557175530E+003	1.4757299E+000	2.9961072E+003
1.695304557173004E+003	1.4755963E+000	2.9975071E+003
1.695404557170477E+003	1.4756536E+000	2.9961072E+003
1.695504557167951E+003	1.4759208E+000	2.9966162E+003
1.695604557165425E+003	1.4756346E+000	2.9958528E+003
1.695704557162899E+003	1.4756918E+000	2.9950889E+003
1.695804557160373E+003	1.4757299E+000	2.9978892E+003
1.695904557157846E+003	1.4758636E+000	2.9968708E+003
1.696004557155320E+003	1.4757681E+000	2.9959800E+003
1.696104557152794E+003	1.4757299E+000	2.9961072E+003
1.696204557150268E+003	1.4756918E+000	2.9967434E+003
1.696304557147741E+003	1.4758636E+000	2.9964890E+003
1.696404557145215E+003	1.4755963E+000	2.9977615E+003
1.696504557142689E+003	1.4756536E+000	2.9966162E+003
1.696604557140163E+003	1.4756346E+000	2.9968708E+003
1.696704557137637E+003	1.4756918E+000	2.9969980E+003
1.696804557135110E+003	1.4755963E+000	2.9955981E+003
1.696904557132584E+003	1.4756536E+000	2.9953438E+003
1.697004557130058E+003	1.4756918E+000	2.9961072E+003
1.697104557127532E+003	1.4757490E+000	2.9954707E+003
1.697204557125006E+003	1.4756918E+000	2.9948345E+003
1.697304557122479E+003	1.4756727E+000	2.9966162E+003
1.697404557119953E+003	1.4759017E+000	2.9963618E+003
1.697504557117427E+003	1.4756536E+000	2.9963618E+003
1.697604557114901E+003	1.4757109E+000	2.9981436E+003
1.697704557112374E+003	1.4757490E+000	2.9958528E+003
1.697804557109848E+003	1.4756918E+000	2.9966162E+003
1.697904557107322E+003	1.4756346E+000	2.9976345E+003
1.698004557104796E+003	1.4756154E+000	2.9966162E+003
1.698104557102270E+003	1.4756536E+000	2.9953438E+003
1.698204557099743E+003	1.4757109E+000	2.9952161E+003
1.698304557097217E+003	1.4756346E+000	2.9962344E+003
1.698404557094691E+003	1.4755772E+000	2.9971252E+003
1.698504557092165E+003	1.4755772E+000	2.9952161E+003
1.698604557089639E+003	1.4757490E+000	2.9957253E+003
1.698704557087112E+003	1.4758062E+000	2.9958528E+003
1.698804557084586E+003	1.4757490E+000	2.9968708E+003
1.698904557082060E+003	1.4755582E+000	2.9973799E+003
1.699004557079534E+003	1.4756918E+000	2.9962344E+003
1.699104557077007E+003	1.4756918E+000	2.9966162E+003
1.699204557074481E+003	1.4758636E+000	2.9963618E+003
1.699304557071955E+003	1.4755772E+000	2.9973799E+003
1.699404557069429E+003	1.4756727E+000	2.9959800E+003
1.699504557066903E+003	1.4757299E+000	2.9963618E+003
1.699604557064376E+003	1.4755391E+000	2.9954707E+003
1.699704557061850E+003	1.4756727E+000	2.9948345E+003
1.699804557059324E+003	1.4754628E+000	2.9972529E+003
1.699904557056798E+003	1.4757109E+000	2.9957253E+003
1.700004557054272E+003	1.4756536E+000	2.9964890E+003
1.700104557051745E+003	1.4757299E+000	2.9953438E+003
1.700204557049219E+003	1.4754437E+000	2.9966162E+003
1.700304557046693E+003	1.4756346E+000	2.9972529E+003
1.700404557044167E+003	1.4757299E+000	2.9959800E+003
1.700504557041641E+003	1.4754628E+000	2.9963618E+003
1.700604557039114E+003	1.4754628E+000	2.9975071E+003
1.700704557036588E+003	1.4755772E+000	2.9968708E+003
1.700804557034062E+003	1.4756727E+000	2.9963618E+003
1.700904557031536E+003	1.4755582E+000	2.9961072E+003
1.701004557029009E+003	1.4757109E+000	2.9954707E+003
1.701104557026483E+003	1.4759971E+000	2.9977615E+003
1.701204557023957E+003	1.4758062E+000	2.9962344E+003
1.701304557021431E+003	1.4757109E+000	2.9955981E+003
1.701404557018905E+003	1.4756727E+000	2.9973799E+003
1.701504557016378E+003	1.4756727E+000	2.9972529E+003
1.701604557013852E+003	1.4755391E+000	2.9955981E+003
1.701704557011326E+003	1.4756346E+000	2.9967434E+003
1.701804557008800E+003	1.4757299E+000	2.9975071E+003
1.701904557006274E+003	1.4756154E+000	2.9963618E+003
1.702004557003747E+003	1.4755963E+000	2.9958528E+003
1.702104557001221E+003	1.4755582E+000	2.9969980E+003
1.702204556998695E+003	1.4757299E+000	2.9966162E+003
1.702304556996169E+003	1.4754819E+000	2.9953438E+003
1.702404556993642E+003	1.4756727E+000	2.9964890E+003
1.702504556991116E+003	1.4757490E+000	2.9978892E+003
1.702604556988590E+003	1.4755582E+000	2.9973799E+003
1.702704556986064E+003	1.4755963E+000	2.9943254E+003
1.702804556983538E+003	1.4757490E+000	2.9958528E+003
1.702904556981011E+003	1.4758253E+000	2.9963618E+003
1.703004556978485E+003	1.4755009E+000	2.9964890E+003
1.703104556975959E+003	1.4756727E+000	2.9962344E+003
1.703204556973433E+003	1.4758062E+000	2.9952161E+003
1.703304556970907E+003	1.4757872E+000	2.9963618E+003
1.703404556968380E+003	1.4757490E+000	2.9955981E+003
1.703504556965854E+003	1.4757299E+000	2.9967434E+003
1.703604556963328E+003	1.4755963E+000	2.9959800E+003
1.703704556960802E+003	1.4755963E+000	2.9958528E+003
1.703804556958276E+003	1.4755200E+000	2.9952161E+003
1.703904556955749E+003	1.4755391E+000	2.9962344E+003
1.704004556953223E+003	1.4756536E+000	2.9971252E+003
1.704104556950697E+003	1.4756918E+000	2.9958528E+003
1.704204556948171E+003	1.4755772E+000	2.9978892E+003
1.704304556945644E+003	1.4756536E+000	2.9978892E+003
1.704404556943118E+003	1.4756727E+000	2.9964890E+003
1.704504556940592E+003	1.4756536E+000	2.9971252E+003
1.704604556938066E+003	1.4756727E+000	2.9971252E+003
1.704704556935540E+003	1.4757109E+000	2.9972529E+003
1.704804556933013E+003	1.4757299E+000	2.9962344E+003
1.704904556930487E+003	1.4756154E+000	2.9955981E+003
1.705004556927961E+003	1.4755963E+000	2.9966162E+003
1.705104556925435E+003	1.4758062E+000	2.9964890E+003
1.705204556922909E+003	1.4756918E+000	2.9963618E+003
1.705304556920382E+003	1.4758445E+000	2.9955981E+003
1.705404556917856E+003	1.4756536E+000	2.9957253E+003
1.705504556915330E+003	1.4756727E+000	2.9954707E+003
1.705604556912804E+003	1.4756154E+000	2.9969980E+003
1.705704556910277E+003	1.4757872E+000	2.9966162E+003
1.705804556907751E+003	1.4755772E+000	2.9959800E+003
1.705904556905225E+003	1.4756727E+000	2.9985254E+003
1.706004556902699E+003	1.4756154E+000	2.9948345E+003
1.706104556900173E+003	1.4756536E+000	2.9972529E+003
1.706204556897646E+003	1.4755009E+000	2.9962344E+003
1.706304556895120E+003	1.4756154E+000	2.9953438E+003
1.706404556892594E+003	1.4755772E+000	2.9964890E+003
1.706504556890068E+003	1.4756727E+000	2.9959800E+003
1.706604556887542E+003	1.4757681E+000	2.9961072E+003
1.706704556885015E+003	1.4755582E+000	2.9962344E+003
1.706804556882489E+003	1.4757681E+000	2.9959800E+003
1.706904556879963E+003	1.4756918E+000	2.9961072E+003
